A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
3.18516	2.14445	1.18423	0.83473	1.1599	1.52016	1.36115	1.03356	0.5894	0.41075	0.48074	0.49069	0.33738	0.25151	0.17301	0.15165
2.13822	6.23129	2.18054	0.99671	0.59656	1.17894	1.29096	1.18291	0.86088	0.49346	0.42435	0.40721	0.32803	0.24934	0.17191	0.15045
0.96864	2.94512	7.43679	1.72293	0.79755	0.68831	0.78772	0.98875	0.87011	0.56528	0.4055	0.28521	0.22285	0.21444	0.17422	0.15357
0.62288	1.12368	3.1261	7.38974	1.87015	0.93815	0.5585	0.77344	0.72819	0.63705	0.50113	0.30447	0.22333	0.18466	0.15172	0.14108
0.91416	0.73787	0.82051	3.27271	4.10062	2.15585	1.03666	0.70248	0.64364	0.67128	0.6007	0.44174	0.25708	0.18459	0.17639	0.15298
1.64377	0.84341	0.5273	1.32753	2.70511	2.91617	1.73255	1.08836	0.80435	0.69688	0.80172	0.54075	0.36447	0.23698	0.17321	0.14759
1.57305	1.66046	1.16538	0.70712	1.38341	2.05325	1.94686	1.49576	0.98747	0.72252	0.65426	0.59052	0.42773	0.25139	0.1742	0.15684
1.42153	1.97745	1.50221	1.08714	0.94681	1.44039	1.63268	1.81416	1.40163	0.88188	0.69643	0.49757	0.42156	0.30479	0.21911	0.16746
0.99219	1.49244	1.70272	1.38481	1.18823	1.20105	1.44842	1.50061	1.47898	1.07944	0.79089	0.40538	0.38198	0.29823	0.21531	0.19418
0.53951	0.80005	1.0369	1.50752	1.19821	1.07784	1.06984	1.16244	1.11899	1.06558	0.83207	0.48203	0.30475	0.23968	0.20966	0.1877
0.94566	0.80631	1.07282	1.54037	1.81391	1.83669	1.24031	1.00815	1.16098	1.16276	0.96965	0.76556	0.38239	0.22389	0.20457	0.19911
1.38509	1.06688	0.79606	1.06418	1.36276	1.88892	1.62736	1.02758	0.89039	0.71441	0.90476	0.69592	0.49486	0.27343	0.18345	0.16853
1.43532	1.06896	0.67018	0.80034	0.96165	1.32706	1.32117	1.17557	0.78672	0.54445	0.52872	0.59728	0.41545	0.34641	0.22615	0.17219
1.13059	1.33098	0.85046	0.61534	0.83883	1.04091	1.31041	1.22904	0.88936	0.46502	0.44742	0.45847	0.44134	0.32189	0.24193	0.17226
0.50143	0.9669	0.75126	0.84613	0.48943	0.78034	0.67203	0.95951	0.83263	0.57935	0.40516	0.3295	0.45319	0.36948	0.30287	0.21525
0.8292	0.88385	1.08784	1.00495	0.53294	0.535	0.70535	0.99774	0.73304	0.69024	0.67642	0.3364	0.26798	0.31455	0.27587	0.18974
