A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.7532	1.58086	0.82338	0.45619	0.61973	1.08783	1.3323	0.98761	0.65233	0.48174	0.5003	0.54215	0.37589	0.28551	0.17831	0.14936
1.72662	6.46549	1.6013	0.50443	0.37558	0.90415	1.30264	1.12775	0.95636	0.58352	0.47736	0.49718	0.40579	0.28856	0.17853	0.14949
0.69104	3.0454	10.70777	1.03032	0.49383	0.64382	0.90477	1.10082	1.12703	0.78188	0.54203	0.40772	0.29363	0.26416	0.18602	0.15734
0.47376	0.85347	3.5025	8.48399	1.16649	0.8002	0.6644	0.88677	0.92557	0.89191	0.57577	0.40211	0.27708	0.21788	0.15772	0.14055
0.66759	0.58281	0.5981	1.93281	2.77359	1.67177	1.08567	0.75509	0.72026	0.84261	0.61427	0.4913	0.28893	0.20675	0.18826	0.15608
1.21433	0.70612	0.44343	0.85187	1.75835	2.87487	1.91033	1.25761	1.01571	0.90761	0.89942	0.638	0.42269	0.27299	0.18977	0.15051
1.1737	1.32989	0.92798	0.50522	0.98864	1.77804	2.43429	1.64812	1.21194	0.95508	0.80329	0.73915	0.49494	0.30153	0.18157	0.16457
1.10819	1.54351	1.1336	0.78699	0.76855	1.42002	1.85271	2.22519	1.73878	1.16327	0.89459	0.65614	0.52484	0.36774	0.23682	0.17634
0.80558	1.15598	1.27285	0.86858	0.9248	1.24084	1.6827	1.694	2.0104	1.43035	1.03281	0.5501	0.49333	0.36079	0.23767	0.21357
0.49887	0.6812	0.83216	0.99649	0.89431	1.11014	1.32369	1.39129	1.43581	1.56395	1.10486	0.68917	0.4227	0.30823	0.23909	0.19978
0.56174	0.60804	0.78855	0.82615	1.00265	1.47515	1.34393	1.16102	1.44258	1.53846	1.34022	1.03766	0.5323	0.2931	0.236	0.21148
0.76807	0.74936	0.65522	0.57491	0.73443	1.31788	1.5108	1.03592	1.05226	0.90574	1.07831	1.11778	0.70093	0.38	0.20655	0.18282
0.78984	0.73476	0.50399	0.42488	0.52628	0.90336	1.11183	1.00813	0.80901	0.64078	0.60991	0.83669	0.72474	0.49605	0.26114	0.18252
0.55878	0.72133	0.5143	0.31782	0.41992	0.66529	0.99576	0.8529	0.77745	0.50701	0.50439	0.63377	0.5961	0.56555	0.27023	0.18356
0.3231	0.64215	0.55197	0.48583	0.32584	0.56713	0.62906	0.79174	0.84987	0.67014	0.50661	0.49652	0.70916	0.60714	0.4202	0.23607
0.42902	0.47171	0.55255	0.38493	0.28344	0.36448	0.59737	0.58531	0.60915	0.65211	0.59535	0.46845	0.35184	0.4418	0.30721	0.22536
