SDN,1999,909.511,866.521,843.831,822.222,806.214,790.394,772.889,758.795,748.726,743.22,723.918,708.335,704.55,691.97,672.057,650.572,628.709,603.941,574.066,541.668,509.197,475.83,446.43,419.364,394.586,378.246,363.248,348.427,330.335,315.84,303.154,294.173,284.989,276.751,270.874,264.734,259.508,253.709,251.464,248.136,244.577,239.103,233.389,226.296,217.584,207.542,196.716,185.064,173.078,157.214,147.903,137.326,125.755,114.556,104.101,94.619,86.232,79.031,72.964,68.053,64.165,60.543,57.258,54.593,52.847,51.533,50.523,49.677,48.957,48.271,47.422,46.31,42.832,39.262,35.628,31.918,28.218,24.609,21.146,17.902,13.039,11.389,9.619,7.908,6.377,5.046,3.921,2.99,2.234,1.629,1.159,0.812,0.545,0.35,0.212,0.115,0.06,0.026,0.007,0.006,0.002
SDN,2000,933.149,884.516,853.669,833.96,814.547,800.157,785.566,768.998,755.594,746.021,740.854,721.798,706.314,702.459,689.691,669.485,647.623,625.343,600.165,569.932,537.256,504.609,471.188,441.819,414.854,390.218,374.013,359.171,344.517,326.614,312.299,299.782,290.947,281.907,273.801,268.035,261.997,256.852,251.122,248.909,245.605,242.066,236.626,230.951,223.911,215.265,205.292,194.533,182.937,171.001,155.218,145.926,135.388,123.886,112.771,102.403,93.007,84.688,77.539,71.502,66.558,62.653,59.009,55.696,52.992,51.185,49.79,48.684,47.723,46.869,46.03,45.022,43.754,40.25,36.681,33.076,29.427,25.817,22.327,19.006,15.923,11.458,9.883,8.235,6.674,5.299,4.123,3.145,2.35,1.715,1.219,0.841,0.568,0.364,0.22,0.121,0.061,0.029,0.01,0,0.004
SDN,2001,951.232,909.224,872.199,844.251,826.622,808.783,795.558,781.848,765.948,753.025,743.777,738.791,719.811,704.242,700.119,686.962,666.28,643.894,621.089,595.441,564.839,531.923,499.17,465.769,436.498,409.687,385.246,369.228,354.582,340.136,322.463,308.362,296.05,287.398,278.534,270.592,264.962,259.045,253.998,248.351,246.187,242.926,239.433,234.051,228.437,221.468,212.894,202.991,192.289,180.742,168.847,153.147,143.883,133.399,121.979,110.957,100.682,91.367,83.114,76.007,69.957,65.016,61.094,57.431,54.096,51.357,49.49,48.019,46.816,45.74,44.753,43.766,42.608,41.194,37.679,34.127,30.564,26.99,23.483,20.118,16.949,14.036,9.966,8.482,6.966,5.558,4.338,3.312,2.472,1.805,1.28,0.882,0.585,0.376,0.224,0.122,0.065,0.026,0.01,0.006,0.002
SDN,2002,970.972,927.52,896.693,862.469,836.59,820.491,803.843,791.522,778.505,763.132,750.57,741.517,736.539,717.395,701.432,696.684,682.771,661.275,638.083,614.54,588.29,557.277,524.149,491.361,458.074,429.004,402.459,378.326,362.609,348.279,334.158,316.831,303.056,291.054,282.684,274.087,266.388,260.965,255.235,250.342,244.837,242.776,239.619,236.227,230.957,225.448,218.582,210.104,200.283,189.652,178.168,166.336,150.748,141.54,131.14,119.831,108.922,98.749,89.522,81.335,74.236,68.216,63.284,59.355,55.683,52.336,49.572,47.65,46.103,44.804,43.613,42.495,41.367,40.069,38.525,35.021,31.503,28.004,24.521,21.134,17.915,14.918,12.198,8.53,7.154,5.779,4.528,3.463,2.586,1.879,1.329,0.909,0.597,0.37,0.214,0.118,0.055,0.023,0.009,0.001,0.005
SDN,2003,981.973,947.726,915.068,886.897,854.755,830.441,815.51,799.775,788.14,775.643,760.64,748.274,739.218,734.002,714.404,697.749,692.107,677.238,654.807,630.759,606.504,579.748,548.463,515.278,482.597,449.543,420.777,394.584,370.834,355.482,341.524,327.781,310.844,297.435,285.777,277.715,269.408,261.966,256.761,251.225,246.499,241.148,239.21,236.178,232.905,227.76,222.361,215.593,207.198,197.451,186.88,175.459,163.702,148.242,139.107,128.806,117.611,106.813,96.739,87.591,79.423,72.369,66.377,61.457,57.526,53.852,50.498,47.708,45.73,44.105,42.705,41.401,40.157,38.896,37.469,35.811,32.334,28.869,25.447,22.073,18.825,15.771,12.965,10.454,7.187,5.929,4.704,3.61,2.696,1.959,1.377,0.936,0.607,0.37,0.203,0.109,0.054,0.015,0.005,0.006,0.004
SDN,2004,990.792,958.313,934.615,904.886,878.856,848.384,825.319,811.315,796.298,785.198,773.084,758.3,745.955,736.683,730.991,710.722,693.221,686.616,670.807,647.519,622.753,597.972,570.93,539.595,506.534,474.091,441.365,412.963,387.161,363.815,348.839,335.254,321.877,305.312,292.243,280.898,273.109,265.052,257.828,252.803,247.427,242.84,237.625,235.791,232.866,229.692,224.645,219.323,212.618,204.275,194.574,184.049,172.688,161.008,145.69,136.63,126.424,115.338,104.64,94.649,85.547,77.433,70.42,64.457,59.552,55.619,51.941,48.577,45.757,43.715,42.006,40.503,39.083,37.717,36.33,34.786,33.026,29.596,26.206,22.886,19.647,16.565,13.704,11.113,8.828,5.962,4.831,3.757,2.82,2.051,1.445,0.978,0.633,0.382,0.214,0.111,0.047,0.02,0.006,0.001,0.004
SDN,2005,996.719,966.982,944.889,924.257,896.76,872.395,843.231,821.138,807.847,793.384,782.676,770.809,756.114,743.662,734.071,727.87,707.004,688.839,681.513,665.032,641.173,615.995,591.001,563.953,532.761,499.93,467.77,435.365,407.284,381.812,358.794,344.095,330.77,317.637,301.325,288.476,277.327,269.69,261.769,254.655,249.713,244.41,239.887,234.74,232.944,230.06,226.917,221.899,216.586,209.878,201.532,191.834,181.331,170.016,158.403,143.22,134.216,124.08,113.081,102.46,92.501,83.454,75.388,68.413,62.477,57.584,53.645,49.957,46.575,43.719,41.604,39.802,38.194,36.661,35.174,33.667,32.015,30.169,26.816,23.528,20.34,17.266,14.383,11.742,9.387,7.342,4.868,3.872,2.949,2.162,1.531,1.045,0.681,0.419,0.234,0.126,0.061,0.017,0.006,0.004,0.004
SDN,2006,1010.605,974.603,954.591,935.405,916.793,890.863,867.682,839.444,818.033,805.237,791.147,780.679,768.944,754.274,741.722,731.929,725.447,704.314,685.855,678.174,661.393,637.331,612.076,587.116,560.183,529.152,496.507,464.539,432.337,404.445,379.155,356.302,341.71,328.475,315.425,299.212,286.435,275.337,267.72,259.807,252.691,247.729,242.413,237.874,232.723,230.897,227.982,224.796,219.732,214.354,207.582,199.18,189.451,178.94,167.652,156.085,141.014,132.035,121.938,110.988,100.41,90.49,81.48,73.449,66.502,60.586,55.699,51.744,48.037,44.628,41.725,39.532,37.637,35.925,34.281,32.683,31.068,29.326,27.414,24.151,20.98,17.941,15.053,12.381,9.973,7.859,6.051,3.944,3.079,2.3,1.65,1.141,0.76,0.482,0.288,0.156,0.08,0.038,0.01,0.002,0.003
SDN,2007,1057.55,991.582,964.382,946.583,929.057,911.726,886.822,864.418,836.79,815.818,803.318,789.423,779.053,767.327,752.585,739.886,729.884,723.153,701.802,683.123,675.207,658.279,634.161,608.924,584.026,557.192,526.289,493.789,461.965,429.915,402.157,376.991,354.253,339.732,326.566,313.58,297.441,284.711,273.641,266.024,258.108,250.983,246.001,240.677,236.134,230.982,229.125,226.172,222.928,217.798,212.34,205.491,197.033,187.278,176.772,165.515,153.992,139.015,130.043,119.958,109.024,98.469,88.578,79.599,71.601,64.684,58.789,53.904,49.931,46.201,42.763,39.816,37.549,35.57,33.766,32.031,30.338,28.634,26.815,24.845,21.673,18.625,15.742,13.042,10.584,8.402,6.518,4.935,3.157,2.414,1.765,1.237,0.834,0.541,0.332,0.191,0.099,0.047,0.022,0.005,0.003
SDN,2008,1107.707,1039.078,982.035,956.898,940.617,924.272,907.863,883.701,861.856,834.661,813.987,801.667,787.865,777.496,765.695,750.815,737.922,727.687,720.702,699.152,680.291,672.207,655.2,631.085,605.902,581.083,554.353,523.578,491.214,459.526,427.614,399.98,374.929,352.296,337.849,324.744,311.815,295.735,283.04,271.987,264.364,256.44,249.309,244.318,238.993,234.447,229.289,227.391,224.38,221.057,215.844,210.294,203.37,194.867,185.102,174.611,163.386,151.9,137.001,128.015,117.913,106.992,96.458,86.597,77.657,69.7,62.818,56.947,52.067,48.073,44.32,40.854,37.868,35.536,33.484,31.601,29.785,28.013,26.231,24.349,22.34,19.28,16.376,13.669,11.173,8.938,6.986,5.33,3.961,2.482,1.857,1.325,0.905,0.594,0.374,0.221,0.122,0.061,0.027,0.011,0.004
SDN,2009,1150.96,1087.95,1028.445,973.902,950.432,935.402,920.041,904.398,880.852,859.466,832.61,812.134,799.863,785.971,775.355,763.173,747.822,734.399,723.621,716.112,694.159,674.992,666.681,649.604,625.535,600.467,575.807,549.276,518.735,486.627,455.201,423.56,396.174,371.358,348.946,334.674,321.726,308.935,292.994,280.404,269.437,261.875,254.013,246.945,242.006,236.732,232.221,227.086,225.162,222.105,218.715,213.434,207.822,200.859,192.351,182.608,172.154,160.972,149.522,134.7,125.689,115.583,104.683,94.188,84.377,75.496,67.597,60.764,54.924,50.052,46.044,42.276,38.794,35.781,33.398,31.285,29.337,27.458,25.623,23.784,21.863,19.845,16.926,14.195,11.688,9.415,7.41,5.692,4.258,3.098,1.889,1.376,0.952,0.625,0.393,0.231,0.123,0.063,0.03,0.008,0.006
SDN,2010,1186.476,1132.171,1077.918,1020.706,967.891,945.612,931.48,916.825,901.726,878.607,857.517,830.845,810.415,798.034,783.891,772.884,760.214,744.327,730.362,719.077,711.133,688.894,669.546,661.124,644.057,620.091,595.177,570.703,544.385,514.081,482.223,451.051,419.669,392.527,367.942,345.741,331.636,318.833,306.167,290.347,277.854,266.968,259.471,251.681,244.682,239.798,234.571,230.083,224.952,222.979,219.857,216.389,211.045,205.383,198.397,189.896,180.181,169.754,158.595,147.156,132.384,123.337,113.219,102.343,91.89,82.139,73.321,65.483,58.695,52.886,48.023,44.001,40.222,36.732,33.701,31.278,29.116,27.116,25.182,23.296,21.415,19.478,17.475,14.718,12.176,9.878,7.831,6.057,4.563,3.341,2.372,1.404,0.99,0.659,0.414,0.243,0.129,0.064,0.025,0.011,0.005
SDN,2011,1214.519,1164.49,1119.262,1067.655,1012.537,961.35,940.245,927.023,913.088,898.539,875.807,854.88,828.087,807.146,793.821,778.338,765.684,751.223,733.573,718.003,705.382,696.424,673.576,653.936,645.475,628.633,605.091,580.734,556.901,531.282,501.724,470.627,440.216,409.583,383.154,359.239,337.662,324.102,311.795,299.578,284.187,272.078,261.547,254.368,246.881,240.162,235.517,230.497,226.168,221.163,219.255,216.18,212.746,207.452,201.847,194.938,186.525,176.896,166.545,155.444,144.007,129.329,120.286,110.204,99.402,89.043,79.394,70.676,62.927,56.213,50.459,45.627,41.619,37.855,34.383,31.364,28.925,26.737,24.706,22.743,20.833,18.943,17.025,15.076,12.51,10.182,8.112,6.3,4.758,3.484,2.465,1.677,0.921,0.601,0.353,0.178,0.095,0.033,0.016,0.008,0.008
SDN,2012,1220.229,1192.78,1151.642,1108.94,1059.374,1005.888,955.976,935.794,923.283,909.894,895.717,873.151,852.086,824.783,802.894,788.203,771.055,756.578,740.319,721.048,704.13,690.493,680.869,657.741,638.1,629.835,613.399,590.415,566.705,543.572,518.693,489.898,459.571,429.916,400.017,374.277,351,330.01,316.955,305.104,293.304,278.316,266.573,256.382,249.51,242.309,235.844,231.405,226.553,222.348,217.435,215.568,212.528,209.129,203.892,198.35,191.511,183.169,173.599,163.289,152.164,140.755,126.167,117.128,107.088,96.37,86.112,76.571,67.954,60.299,53.657,47.961,43.168,39.182,35.445,32.004,29.005,26.562,24.36,22.311,20.337,18.428,16.557,14.687,12.822,10.468,8.368,6.532,4.954,3.64,2.577,1.748,1.124,0.549,0.31,0.176,0.061,0.029,0.005,0.002,0.007
SDN,2013,1227.061,1200.531,1181.253,1142.519,1101.69,1053.612,1001.292,952.272,932.709,920.648,907.567,893.528,870.897,849.494,821.564,798.761,782.932,764.545,748.837,731.462,711.278,693.674,679.591,669.742,646.637,627.16,619.142,603.068,580.521,557.286,534.645,510.273,482.001,452.198,423.052,393.643,368.35,345.478,324.85,312.094,300.507,288.955,274.218,262.704,252.73,246.042,239.009,232.68,228.331,223.539,219.356,214.453,212.561,209.507,206.104,200.887,195.363,188.543,180.21,170.637,160.252,149.114,137.697,123.179,114.131,104.123,93.481,83.314,73.866,65.339,57.765,51.192,45.55,40.798,36.834,33.131,29.724,26.751,24.307,22.101,20.048,18.079,16.19,14.364,12.568,10.809,8.676,6.807,5.201,3.848,2.747,1.878,1.219,0.735,0.312,0.15,0.086,0.014,0.013,0.003,0.003
SDN,2014,1257.538,1208.412,1189.711,1172.527,1135.539,1096.089,1049.115,997.669,949.317,930.199,918.432,905.492,891.402,868.491,846.542,817.826,794.046,777.135,757.676,740.979,722.782,701.998,684.01,669.748,659.878,636.939,617.712,609.972,594.254,572.114,549.307,527.101,503.173,475.353,445.997,417.282,388.28,363.347,340.799,320.456,307.924,296.543,285.187,270.662,259.339,249.538,242.991,236.073,229.823,225.51,220.728,216.533,211.616,209.687,206.611,203.197,197.984,192.451,185.61,177.245,167.583,157.155,145.985,134.555,120.116,111.06,101.089,90.525,80.447,71.095,62.656,55.166,48.669,43.092,38.392,34.463,30.803,27.444,24.506,22.076,19.88,17.843,15.904,14.064,12.31,10.613,8.981,7.079,5.441,4.061,2.924,2.024,1.331,0.82,0.456,0.189,0.075,0.042,0,0.005,0.005
SDN,2015,1294.297,1242.817,1201.001,1183.886,1167.908,1131.924,1093.249,1046.881,995.9,947.883,928.964,917.337,904.528,890.586,867.871,846.157,817.72,794.223,777.568,758.336,741.816,723.76,703.091,685.17,670.918,661.004,638.03,618.715,610.822,594.964,572.695,549.763,527.435,503.404,475.507,446.086,417.309,388.245,363.236,340.6,320.167,307.523,296.041,284.603,270.032,258.66,248.805,242.178,235.166,228.804,224.351,219.426,215.088,210.05,207.991,204.81,201.296,195.992,190.35,183.389,174.864,165.079,154.543,143.291,131.813,117.426,108.333,98.37,87.855,77.84,68.558,60.192,52.775,46.346,40.832,36.181,32.286,28.667,25.353,22.455,20.044,17.869,15.862,13.972,12.201,10.535,8.952,7.459,5.782,4.366,3.199,2.261,1.535,0.993,0.605,0.34,0.149,0.07,0.048,0.021,0.024
SDN,2016,1338.675,1279.351,1235.168,1195.043,1179.119,1164.071,1128.873,1090.808,1044.922,994.303,946.547,927.773,916.247,903.522,889.663,867.047,845.429,817.101,793.697,777.104,757.929,741.45,723.437,702.815,684.916,670.653,660.693,637.697,618.33,610.333,594.396,572.069,549.087,526.716,502.659,474.75,445.325,416.536,387.458,362.416,339.739,319.267,306.563,295.033,283.564,268.99,257.598,247.705,241.005,233.904,227.433,222.852,217.804,213.354,208.229,206.069,202.8,199.187,193.781,188.009,180.896,172.229,162.316,151.676,140.359,128.85,114.536,105.414,95.463,85.003,75.057,65.856,57.577,50.251,43.909,38.476,33.89,30.042,26.478,23.226,20.384,18.012,15.881,13.933,12.118,10.44,8.883,7.43,6.085,4.631,3.43,2.461,1.704,1.132,0.719,0.431,0.242,0.111,0.058,0.041,0.038
SDN,2017,1367.589,1324.603,1272.45,1229.763,1190.778,1175.661,1161.252,1126.608,1088.974,1043.424,993.061,945.505,926.878,915.518,903.009,889.416,867.119,845.833,817.841,794.725,778.356,759.359,743.005,725.07,704.485,686.558,672.207,662.107,638.987,619.459,611.254,595.136,572.656,549.535,527.035,502.863,474.858,445.343,416.461,387.293,362.154,339.384,318.834,306.037,294.43,282.898,268.283,256.824,246.844,240.022,232.789,226.177,221.446,216.272,211.711,206.498,204.222,200.84,197.091,191.537,185.511,178.223,169.396,159.352,148.616,137.244,125.714,111.482,102.329,92.39,81.988,72.121,63.014,54.841,47.624,41.388,36.052,31.546,27.759,24.269,21.094,18.329,16.02,13.961,12.096,10.378,8.813,7.382,6.071,4.882,3.644,2.646,1.86,1.262,0.823,0.516,0.31,0.176,0.089,0.055,0.063
SDN,2018,1399.421,1355.065,1318.772,1268.044,1226.393,1188.182,1173.585,1159.573,1125.263,1087.877,1042.526,992.357,945.043,926.735,915.839,903.947,891.084,869.582,849.069,821.789,799.26,783.324,764.625,748.422,730.516,709.856,691.75,677.133,666.701,643.254,623.366,614.763,598.281,575.474,552.045,529.254,504.809,476.552,446.8,417.69,388.315,362.977,340.031,319.328,306.371,294.62,282.953,268.221,256.621,246.48,239.471,232.052,225.266,220.365,215.053,210.368,205.046,202.622,199.08,195.141,189.351,183.108,175.61,166.603,156.418,145.582,134.152,122.595,108.439,99.243,89.307,78.959,69.176,60.173,52.118,45.022,38.903,33.673,29.256,25.541,22.133,19.054,16.384,14.16,12.191,10.427,8.825,7.384,6.088,4.923,3.889,2.853,2.039,1.414,0.952,0.622,0.398,0.253,0.162,0.103,0.115
SDN,2019,1428.535,1385.738,1348.191,1313.311,1263.744,1222.97,1185.438,1171.32,1157.68,1123.685,1086.534,1041.371,991.368,944.221,926.069,915.349,903.651,890.985,869.686,849.353,822.247,799.851,783.998,765.357,749.169,731.245,710.543,692.355,677.622,667.042,643.482,623.468,614.707,598.104,575.205,551.691,528.814,504.285,475.951,446.128,416.947,387.522,362.137,339.161,318.441,305.441,293.645,281.923,267.137,255.449,245.203,238.061,230.521,223.63,218.632,213.24,208.476,203.073,200.511,196.804,192.683,186.689,180.23,172.535,163.37,153.072,142.16,130.692,119.12,105.056,95.825,85.905,75.637,65.966,57.096,49.189,42.242,36.264,31.161,26.854,23.235,19.937,16.98,14.433,12.321,10.468,8.827,7.356,6.052,4.9,3.886,3.007,2.161,1.512,1.028,0.68,0.44,0.282,0.182,0.121,0.147
SDN,2020,1454.342,1413.809,1377.884,1341.825,1308.123,1259.551,1219.553,1182.637,1168.964,1155.663,1121.943,1084.969,1039.897,989.898,942.66,924.298,913.295,901.275,888.286,866.711,846.155,818.911,796.434,780.542,761.914,745.764,727.902,707.281,689.168,674.497,663.969,640.507,620.58,611.873,595.352,572.548,549.124,526.315,501.845,473.568,443.802,414.684,385.336,360.031,337.138,316.501,303.538,291.758,280.028,265.23,253.496,243.188,235.968,228.371,221.435,216.392,210.961,206.137,200.657,197.945,194.087,189.753,183.553,176.891,169.016,159.719,149.329,138.36,126.864,115.287,101.33,92.078,82.198,72.037,62.511,53.808,46.076,39.305,33.49,28.541,24.37,20.873,17.714,14.909,12.512,10.535,8.82,7.317,5.991,4.836,3.833,2.971,2.242,1.569,1.065,0.701,0.448,0.278,0.171,0.105,0.147
SDN,2021,1470.407,1440.36,1406.415,1371.977,1337.081,1304.287,1256.47,1217.048,1180.574,1167.198,1154.109,1120.545,1083.66,1038.625,988.624,941.344,922.865,911.703,899.515,886.369,864.686,844.061,816.8,794.329,778.446,759.845,743.718,725.881,705.286,687.184,672.512,661.968,638.538,618.635,609.917,593.411,570.627,547.211,524.392,499.904,471.617,441.857,412.762,383.466,358.215,335.379,314.785,301.811,289.988,278.191,263.327,251.505,241.108,233.795,226.134,219.143,214.031,208.521,203.578,197.944,194.966,190.85,186.239,179.786,172.886,164.812,155.366,144.874,133.832,122.296,110.71,96.896,87.655,77.879,67.909,58.61,50.152,42.658,36.112,30.499,25.732,21.726,18.382,15.392,12.758,10.529,8.712,7.165,5.839,4.691,3.709,2.875,2.175,1.6,1.088,0.717,0.457,0.282,0.168,0.099,0.137
SDN,2022,1484.102,1456.827,1433.107,1400.511,1367.15,1333.122,1301.03,1253.81,1214.847,1178.722,1165.567,1152.613,1119.127,1082.242,1037.146,987.027,939.581,920.864,909.447,897.023,883.686,861.884,841.194,813.934,791.486,775.627,757.072,740.986,723.194,702.652,684.59,669.952,659.431,636.071,616.222,607.515,591.034,568.276,544.872,522.047,497.551,469.279,439.556,410.519,381.303,356.123,333.342,312.78,299.773,287.884,276.004,261.077,249.18,238.72,231.341,223.632,216.592,211.392,205.766,200.653,194.827,191.562,187.148,182.235,175.519,168.371,160.092,150.494,139.897,128.785,117.226,105.664,92.048,82.855,73.223,63.483,54.445,46.259,39.033,32.74,27.367,22.824,19.03,15.875,13.079,10.647,8.625,7.007,5.659,4.525,3.562,2.753,2.084,1.537,1.099,0.725,0.462,0.285,0.169,0.096,0.126
SDN,2023,1499.327,1471.152,1449.807,1427.351,1395.798,1363.281,1329.939,1298.399,1251.645,1213.027,1177.148,1164.125,1151.227,1117.746,1080.8,1035.596,985.335,937.724,918.795,907.168,894.572,881.111,859.257,838.551,811.323,788.914,773.084,754.566,738.509,720.747,700.244,682.213,667.597,657.09,633.784,613.969,605.249,588.763,566,542.578,519.724,495.212,466.954,437.278,408.306,379.167,354.044,331.295,310.734,297.66,285.68,273.702,258.716,246.761,236.259,228.826,221.072,213.965,208.642,202.851,197.52,191.454,187.878,183.16,177.948,170.976,163.591,155.113,145.365,134.661,123.485,111.921,100.414,87.039,77.932,68.476,58.994,50.239,42.344,35.403,29.388,24.282,19.998,16.44,13.495,10.92,8.726,6.94,5.537,4.389,3.439,2.651,2.001,1.476,1.059,0.736,0.471,0.291,0.174,0.101,0.123
SDN,2024,1517.539,1486.511,1464.093,1444.012,1422.576,1391.876,1360.052,1327.274,1296.18,1249.79,1211.427,1175.712,1162.745,1149.827,1116.281,1079.213,1033.856,983.428,935.655,916.532,904.733,892.012,878.475,856.607,835.914,808.737,786.373,770.573,752.089,736.055,718.321,697.856,679.857,665.268,654.773,631.516,611.725,602.972,586.461,563.674,540.224,517.342,492.826,464.602,434.989,406.091,377.027,351.945,329.206,308.624,295.463,283.387,271.324,256.305,244.321,233.799,226.321,218.513,211.313,205.834,199.852,194.286,187.978,184.103,179.101,173.613,166.409,158.806,150.14,140.244,129.438,118.209,106.66,95.232,82.116,73.111,63.841,54.62,46.15,38.553,31.911,26.198,21.385,17.379,14.073,11.364,9.038,7.096,5.545,4.342,3.372,2.587,1.948,1.434,1.03,0.718,0.484,0.301,0.18,0.104,0.126
SDN,2025,1530.563,1504.349,1479.239,1458.131,1439.096,1418.513,1388.531,1357.29,1324.977,1294.238,1248.124,1209.933,1174.303,1161.318,1148.31,1114.634,1077.394,1031.853,981.258,933.345,914.065,902.137,889.338,875.764,853.912,833.252,806.133,783.816,768.041,749.588,733.578,715.873,695.449,677.486,662.924,652.438,629.22,609.435,600.629,584.075,561.255,537.777,514.881,490.382,462.214,432.676,403.849,374.844,349.782,327.03,306.409,293.159,280.998,268.875,253.855,241.866,231.334,223.803,215.919,208.599,202.939,196.748,190.947,184.408,180.252,174.988,169.246,161.828,154.01,145.156,135.113,124.214,112.95,101.435,90.105,77.262,68.369,59.294,50.342,42.169,34.889,28.573,23.188,18.691,14.98,11.95,9.496,7.427,5.73,4.394,3.371,2.564,1.922,1.41,1.01,0.705,0.477,0.312,0.188,0.109,0.133
SDN,2026,1541.397,1516.602,1496.7,1472.986,1452.984,1434.842,1414.989,1385.618,1354.866,1322.928,1292.459,1246.539,1208.442,1172.822,1159.744,1146.573,1112.712,1075.266,1029.538,978.797,930.785,911.391,899.382,886.543,872.963,851.146,830.527,803.47,781.199,765.448,747.025,731.038,713.367,692.991,675.068,660.529,650.041,626.845,607.048,598.171,581.56,558.71,535.221,512.333,487.874,459.776,430.311,401.54,372.575,347.508,324.726,304.066,290.74,278.521,266.371,251.373,239.391,228.843,221.239,213.252,205.787,199.929,193.527,187.499,180.748,176.33,170.823,164.838,157.206,149.173,140.128,129.943,118.963,107.679,96.216,85,72.442,63.676,54.809,46.145,38.296,31.362,25.401,20.369,16.211,12.816,10.074,7.878,6.056,4.584,3.444,2.587,1.922,1.405,1.003,0.699,0.473,0.31,0.197,0.115,0.139
SDN,2027,1560.49,1527.589,1509.004,1490.469,1467.866,1448.755,1431.333,1412.068,1383.183,1352.805,1321.139,1290.843,1245.026,1206.941,1171.255,1158.015,1144.627,1110.549,1072.893,1027.002,976.16,928.1,908.643,896.591,883.744,870.176,848.403,827.826,800.824,778.595,762.864,744.471,728.512,710.877,690.549,672.659,658.13,647.618,624.422,604.588,595.622,578.954,556.082,532.599,509.736,485.32,457.281,427.868,399.122,370.165,345.071,322.252,301.563,288.181,275.93,263.771,248.803,236.814,226.221,218.508,210.379,202.737,196.66,190.039,183.783,176.822,172.143,166.385,160.143,152.28,144.019,134.779,124.462,113.424,102.15,90.775,79.709,67.475,58.866,50.246,41.909,34.426,27.881,22.314,17.666,13.868,10.802,8.356,6.422,4.843,3.591,2.642,1.939,1.404,0.999,0.694,0.469,0.308,0.195,0.121,0.146
SDN,2028,1572.087,1546.756,1520.048,1502.816,1485.368,1463.659,1445.267,1428.423,1409.624,1381.111,1351.004,1319.513,1289.301,1243.503,1205.352,1169.533,1156.076,1142.436,1108.137,1070.294,1024.284,973.396,925.339,905.86,893.796,880.959,867.411,845.68,825.141,798.192,776.001,760.291,741.931,726.001,708.401,688.114,670.244,655.702,645.141,621.921,602.039,592.977,576.259,553.383,529.921,507.087,482.707,454.702,425.308,396.555,367.581,342.453,319.61,298.916,285.505,273.24,261.076,246.126,234.102,223.428,215.565,207.263,199.426,193.119,186.279,179.799,172.632,167.681,161.657,155.137,147.032,138.535,129.109,118.681,107.615,96.387,85.138,74.257,62.388,53.974,45.641,37.68,30.609,24.495,19.354,15.113,11.689,8.959,6.81,5.135,3.793,2.754,1.98,1.416,0.998,0.691,0.465,0.304,0.194,0.119,0.153
SDN,2029,1587.051,1558.507,1539.238,1513.911,1497.754,1481.18,1460.192,1442.376,1425.991,1407.547,1379.301,1349.366,1317.961,1287.749,1241.893,1203.608,1167.602,1153.894,1139.994,1105.497,1067.512,1021.437,970.553,922.545,903.072,891.016,878.196,864.668,842.976,822.469,795.57,773.418,757.73,739.403,723.503,705.934,685.673,667.8,653.221,642.587,619.329,599.392,590.243,573.49,550.628,527.191,504.376,480.004,451.998,422.585,393.799,364.803,339.654,316.813,296.144,282.723,270.45,258.267,243.307,231.211,220.418,212.373,203.879,195.838,189.302,182.247,175.544,168.164,162.925,156.616,149.802,141.445,132.719,123.124,112.615,101.555,90.412,79.324,68.668,57.208,49.033,41.038,33.505,26.892,21.246,16.556,12.737,9.693,7.3,5.443,4.019,2.908,2.062,1.446,1.007,0.69,0.463,0.303,0.192,0.119,0.156
SDN,2030,1598.57,1573.573,1551.04,1533.115,1508.888,1493.594,1477.724,1457.316,1439.957,1423.921,1405.731,1377.655,1347.803,1316.397,1286.106,1240.122,1201.651,1165.426,1151.459,1137.318,1102.667,1064.592,1018.506,967.673,919.744,900.298,888.256,875.453,861.94,840.283,819.805,792.956,770.844,755.18,736.889,721.011,703.456,683.202,665.301,650.662,639.936,616.636,596.654,587.433,570.662,547.816,524.394,501.569,477.168,449.122,419.664,390.837,361.834,336.693,313.884,293.265,279.838,267.542,255.311,240.303,228.097,217.155,208.908,200.215,191.973,185.211,177.942,171.01,163.405,157.857,151.243,144.125,135.523,126.584,116.849,106.292,95.277,84.255,73.369,62.982,51.981,44.098,36.499,29.442,23.329,18.177,13.956,10.563,7.897,5.834,4.261,3.081,2.177,1.506,1.027,0.696,0.463,0.302,0.191,0.118,0.161
SDN,2031,1616.478,1585.233,1566.147,1544.964,1528.107,1504.762,1490.163,1474.858,1454.91,1437.899,1422.111,1404.077,1376.082,1346.228,1314.743,1284.302,1238.137,1199.447,1163,1148.792,1134.45,1099.698,1061.589,1015.538,964.787,916.956,897.543,885.516,872.726,859.224,837.597,817.148,790.35,768.281,752.642,734.379,718.509,700.948,680.673,662.721,648.004,637.181,613.849,593.839,584.56,567.774,544.933,521.497,498.623,474.15,446.035,416.523,387.67,358.69,333.588,310.838,290.276,276.83,264.48,252.159,237.065,224.719,213.612,205.155,196.267,187.828,180.841,173.353,166.178,158.331,152.452,145.525,138.106,129.274,120.147,110.303,99.735,88.803,77.943,67.305,57.239,46.757,39.227,32.078,25.544,19.962,15.323,11.574,8.606,6.312,4.566,3.265,2.306,1.589,1.071,0.71,0.467,0.302,0.19,0.117,0.16
