A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.5471	1.08032	0.61472	0.45479	0.64585	1.01014	1.40261	1.00028	0.68054	0.61652	0.7302	0.62444	0.42932	0.36605	0.21783	0.15956
1.33569	5.91323	1.22669	0.49036	0.3863	0.83	1.35035	1.12477	0.99669	0.72023	0.63053	0.55725	0.4561	0.36496	0.21407	0.1595
0.44417	2.20986	9.14283	1.00743	0.49854	0.57951	0.89737	1.05851	1.14613	0.93473	0.67268	0.42759	0.31354	0.32421	0.22976	0.16969
0.33681	0.55755	2.97278	8.67174	1.21871	0.73044	0.67233	0.87235	0.97542	1.13974	0.77367	0.43452	0.29817	0.25659	0.17999	0.14673
0.44528	0.4089	0.46002	1.96262	3.04251	1.51245	1.09235	0.74802	0.75348	1.10353	0.86265	0.5453	0.3104	0.23565	0.2151	0.16646
0.79208	0.50171	0.37142	0.83366	1.80899	2.72115	1.91581	1.23443	1.03405	1.08369	1.19131	0.70198	0.45342	0.31165	0.20529	0.15568
0.75925	0.90386	0.71086	0.49224	0.99284	1.61061	2.54656	1.59742	1.21847	1.0829	1.02153	0.81476	0.54178	0.35395	0.20925	0.17465
0.72341	1.01167	0.85796	0.77434	0.7662	1.29894	1.83826	2.24438	1.74815	1.31997	1.04821	0.70482	0.58459	0.46389	0.28751	0.18468
0.54187	0.73877	0.94846	0.87667	0.93747	1.14561	1.66095	1.63626	2.10457	1.63492	1.20589	0.57347	0.53044	0.4454	0.28438	0.22199
0.36981	0.45317	0.63865	0.99155	0.9208	1.02319	1.29011	1.32807	1.42509	1.90519	1.35878	0.71021	0.44485	0.35215	0.27995	0.21676
0.37636	0.39798	0.58794	0.78278	1.0187	1.30842	1.2744	1.06285	1.36318	1.69961	1.70405	1.06932	0.56031	0.34325	0.27185	0.22332
0.49773	0.49589	0.50923	0.54253	0.73145	1.16592	1.49351	0.9764	1.03124	1.03786	1.4048	1.31612	0.77637	0.48148	0.25253	0.19747
0.52008	0.4804	0.40683	0.41571	0.55297	0.83841	1.16787	1.01782	0.87765	0.84917	0.89137	0.99588	0.92675	0.68645	0.36569	0.20926
0.37122	0.46775	0.38692	0.31544	0.42865	0.61112	1.01498	0.84449	0.82798	0.67446	0.74689	0.74071	0.71244	0.85974	0.38627	0.21287
0.23461	0.41901	0.42577	0.47111	0.33571	0.51556	0.62876	0.78024	0.89814	0.90212	0.72912	0.56637	0.83204	0.85294	0.69457	0.28352
0.30291	0.33055	0.42121	0.3933	0.29517	0.34054	0.60032	0.55763	0.62714	0.88051	0.91122	0.54515	0.40201	0.59969	0.44646	0.28062
