A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.72709	2.13485	1.24452	0.7326	0.85984	1.00274	0.91304	0.77111	0.5182	0.35576	0.3518	0.31202	0.23557	0.18693	0.15165	0.13589
2.32522	6.73481	2.25487	0.8454	0.50482	0.8956	0.9645	0.89968	0.74624	0.47367	0.393	0.33369	0.27096	0.1966	0.15495	0.13613
1.12753	3.36682	9.09178	1.49944	0.66913	0.60507	0.67183	0.79829	0.75107	0.51925	0.37985	0.26835	0.21093	0.18676	0.15964	0.13897
0.73637	1.27215	3.56354	8.18745	1.59778	0.76623	0.51061	0.66811	0.61642	0.54692	0.38924	0.258	0.20548	0.16867	0.1457	0.13264
1.02994	0.87768	0.88636	3.18559	3.74004	1.64799	0.90563	0.66704	0.58934	0.58116	0.43865	0.31805	0.22786	0.16925	0.17031	0.14217
1.76243	0.94889	0.60132	1.27195	2.30464	2.50101	1.4789	1.05776	0.83025	0.69424	0.64127	0.41694	0.30936	0.21371	0.17172	0.14198
1.70714	1.71426	1.29468	0.73512	1.28887	1.6924	1.74427	1.35505	1.01254	0.7766	0.61638	0.48179	0.34204	0.22519	0.15956	0.14806
1.71753	2.07925	1.50046	1.04222	0.94806	1.38189	1.47377	1.69863	1.4057	0.94052	0.74195	0.47257	0.34208	0.24377	0.19511	0.1602
1.3087	1.70188	1.71652	1.1763	1.12075	1.20506	1.41056	1.42073	1.49053	1.10945	0.8472	0.43278	0.3741	0.25451	0.19933	0.19177
0.76275	1.0991	1.1554	1.34895	1.04776	1.05811	1.1179	1.21642	1.1476	1.10028	0.83547	0.52542	0.32768	0.24277	0.20358	0.17089
0.92827	0.97707	1.15818	1.20988	1.25807	1.35034	1.09214	0.99186	1.1726	1.14029	0.91246	0.66689	0.3679	0.21678	0.20253	0.18163
1.34988	1.32933	0.98507	0.93477	0.99274	1.28127	1.21017	0.93257	0.9055	0.76949	0.8035	0.60332	0.42055	0.25165	0.17703	0.16241
1.29158	1.25444	0.84905	0.76697	0.77317	0.9245	0.90217	0.89933	0.74513	0.57436	0.53026	0.49105	0.34107	0.26768	0.19743	0.16219
0.94225	1.22115	0.8882	0.54793	0.62683	0.71743	0.81393	0.73181	0.66951	0.43123	0.43866	0.38164	0.31897	0.24786	0.19861	0.15323
0.48565	1.03779	0.87304	0.85696	0.44942	0.57228	0.49569	0.6284	0.62944	0.48103	0.40864	0.30302	0.36027	0.2773	0.23061	0.16409
0.69491	0.77582	0.9219	0.69319	0.38486	0.38166	0.48549	0.52796	0.47643	0.48719	0.48933	0.32335	0.22855	0.25322	0.20246	0.15605
