uid,nhits,alphaH,ARTmulART1,chi,eta,j1A0,j2A0,j3A0,j4A0,kappa,lambdaH,musTB,multiplier,phiS,pR,progmul,pT,rho,sageA15,sigma,t,theta,zeta
a2c622364e66bdec0f584d341d25d91c,11,4036.28443446516,0.423422181363996,0.125724852325582,0.535104161433448,0.369704957101695,0.178771065174349,0.436039525304874,0.949491073976936,0.132006217491176,17.8533131207132,0.171766506647965,0.398688784616015,0.0392819467994698,0.793224196884832,13.972639129255,0.000412339407059965,0.0160089565300066,0.888285733686732,0.000584402591063433,0.67250539094269,0.0780198088073526,0.671440531765322
034177129c612c6cc0423f5d924122a0,11,4139.5232309299,0.37742245702444,0.139124884491711,0.452135313038382,0.845026113822738,0.789538664009857,0.187115533351528,0.821123846053557,0.106952710948787,17.4682965720656,0.135290818211711,0.447697395278289,0.0424613540364425,0.739996828385846,13.7294599377301,0.000389021067045334,0.0111024495627872,0.867442359383047,0.000675042403819838,0.887314364700688,0.085681664558026,0.578199738677977
e29c4b5fec93878f2e8167d4e15a45ab,11,4864.74055229341,0.406225488461986,0.130088754152351,0.445382856429844,0.526596217049951,0.558774110590722,0.895488083363617,0.827924449778775,0.106362028060933,16.996576631176,0.126004539093489,1.217437823015,0.0431806099375768,0.726001051926701,13.2552325772793,0.000333496467197065,0.0164942212756737,0.903965021749354,0.000764406462119114,0.809909070460584,0.0851760152518234,0.491160985104008
06ee39f51a11b77336b0bd89a1a742b7,11,4464.06249536379,0.371633765009543,0.147034043034643,0.510817689339006,0.461750004975339,0.324245768322358,0.218401457596477,0.873803010166373,0.141215692464073,17.4344857679107,0.138241539761421,0.480182693329703,0.0375354139059855,0.666802504590238,14.1464154438623,0.000368382856587068,0.0122163610910479,0.909212381902154,0.000368898407743021,0.86128048335634,0.101782884786601,0.528221865946189
a28889e48807952568f68461ffc88783,11,4662.52354392464,0.408981364940727,0.143482231626705,0.436246868824062,0.70388788137338,0.448383394986261,0.940344611789037,0.922727619148236,0.0955452517925671,17.1841735241506,0.162029474088962,0.794337935047268,0.0321714713119369,0.655518571107684,13.4029540462861,0.000382342001547037,0.0113528862586167,0.986243977615229,0.0010496356570009,0.693168863790737,0.0923262558701272,0.700307916419722
a8cbe560dba5d696775fbb00c7b76907,11,2821.72744219078,0.352476614364305,0.151973399170802,0.414295271791565,0.397275322442362,0.408097788882478,0.241633090887527,0.810250060172621,0.114709398619718,17.9942935989319,0.145643030361474,0.728026623753321,0.035379445184506,0.712097456504037,13.7454523727721,0.00040674399937169,0.0145822050738155,0.940099858880169,0.000335465506149858,0.823681288872827,0.0842796789778758,0.743124950806658
40559acc63d0b8e95e43817fca36b101,11,3519.72853422533,0.34370228899787,0.163724431668109,0.603125383981498,0.732133237369584,0.325106376213922,0.556556996924698,0.813048857750618,0.142731272392661,17.5412654070967,0.0987732560830556,1.33939641442882,0.0342213841440503,0.795345146576217,13.7698718642243,0.000433968445138655,0.0204763194603076,0.907821434380765,0.00108111468932699,0.7222154335111,0.0742473055762349,0.457127856119134
977b7e24a64251d253149b3a2c130227,11,2884.16252495867,0.384741979114989,0.137247460233168,0.431565239555492,0.230710273633971,0.49823631741553,0.977466377242503,0.598702390150821,0.0503175918940816,18.3012617102914,0.161734225305979,1.39445125766407,0.0379673921932081,0.69549538864738,14.2945484357375,0.000385722513569062,0.0115447110667725,0.909760690137539,0.000633455941123084,0.750253339124433,0.0885911812239803,0.424002819221941
d6f6c82fd53b5aa23d405ae7330dfd21,11,4012.65597967978,0.436554061312605,0.142637664355117,0.368208283725463,0.506484558346397,0.589372582672789,0.442623823011395,0.887638609399199,0.152691840952358,18.1357618369358,0.160160975803452,0.829573222402839,0.042167847923402,0.740571244084718,12.8422306812002,0.000359598442270395,0.0118419186965596,0.937114558267884,0.000859842265349962,0.706375278856923,0.104607756248214,0.521480917925485
0aa6667387727adacac6abd89c97f177,11,3123.86404475803,0.37272760481971,0.119646373122548,0.574417846302479,0.618639965689091,0.325723297309568,0.202201357462296,0.699400348296382,0.121132980227134,18.5745392960291,0.158759909748798,0.672409739343071,0.0418780650281356,0.708706183946367,13.3856844081948,0.000368435760122169,0.0137600839923108,0.891761497729609,0.0007941224974371,0.71625208278225,0.0924345334282532,0.476174918658297
1fa542e9be8e3ba9f57aa05bf09829cf,11,2676.3175367043,0.42405081753568,0.109183747856439,0.392940002129258,0.381985547812172,0.231454230589575,0.386899147880315,0.927557143860475,0.0991128243166378,19.151397751637,0.172946551516381,0.662846599328791,0.0416789993822123,0.750456741342537,13.1718942709367,0.000351171866731045,0.0119970543898571,0.945380940996886,0.000770159992001728,0.623009403059271,0.101079473669047,0.317522964757291
4bf8422387798a5e4d0cbf1deef6db8a,11,2406.70917566965,0.407450989051024,0.154324161397909,0.42824504402791,0.490934741082005,0.324804054265787,0.530897654443293,0.628851081844663,0.077631875995585,18.4941944596402,0.129642299451222,1.32367474221028,0.0453639093214169,0.731169932202578,13.1512621320722,0.000416229995236405,0.01281824210048,0.886826644774806,0.000294420080536844,0.717528498803616,0.0931162162056825,0.595205708004864
ead06102303b8914d93db11d7a55336a,11,3566.2867481729,0.404384135109901,0.145316080098753,0.461757861768141,0.692978257984169,0.742497647052576,0.784339248307869,0.624771342786738,0.149641928682494,17.7753150109195,0.161870551815799,0.860957185034959,0.0437151336540935,0.632970192605367,13.7689992683342,0.000392470513610333,0.0122373941515752,0.85678395033014,0.000136407047475179,0.71383744161301,0.0940723962302896,0.435159859907933
1bc6684150c649b73b12e764cab8b772,11,3281.93394555021,0.374089201569922,0.134288170712092,0.596678431589159,0.510087411318836,0.399451153503829,0.38252931649643,0.601182393802761,0.114212269603049,16.57276353429,0.125053588295211,0.829575408288831,0.040408043715415,0.772318389145105,13.9380351957684,0.000428094894719289,0.0177254730744511,0.906629209593198,0.000265530643280009,0.660096937376746,0.0856879305815351,0.741242241583376
8d55102f196d93bc514ed257f5e67bd3,11,5636.67772380062,0.42110771799276,0.174976348768239,0.460673425899334,0.313170834361332,0.931759160362191,0.849857854106621,0.876772187771024,0.0994009827589275,17.1298457472471,0.164032222607586,0.613156977636194,0.0330364292944771,0.712340663790693,13.8394394117351,0.000432608909621082,0.0147276810576377,0.865477442090751,0.000502786433655178,0.815466448984107,0.0868119901404512,0.740854751337675
881853cc20bf2be6f88e5d325fd9dd36,11,3251.4254960604,0.408128839407472,0.142590661680896,0.385691090318708,0.577024123633061,0.536815598106065,0.634535937766018,0.789507599536372,0.125923515652992,17.8529404777545,0.153586611869988,0.421171314822826,0.0399786961177858,0.729832947890383,12.3988273915826,0.00037077922682433,0.0140064331505575,0.962369397512604,0.000616049745117718,0.799208973424257,0.0912987581340607,0.656066430835272
c8c6e980bc33db8f2d20a89edc82ff7e,11,4723.92078315568,0.412507876666322,0.152151754752049,0.434928410486195,0.707316988284803,0.213234455973239,0.279967345492203,0.857870965708806,0.117239287367818,16.1754205475844,0.144224486418764,0.553299721117735,0.0337603788182613,0.661296960878655,13.7013760358104,0.00036004035145112,0.0145899265201853,0.969644112025011,0.000371988358814715,0.787932049423979,0.100723159737255,0.582372618872757
65b14f3b09df0e0df25ce269663f3c67,11,4086.0636621175,0.396914916703937,0.129251382989863,0.408322921614147,0.589793798258178,0.755493483497059,0.878241899361382,0.663723427189699,0.0822299570462186,17.7082085920951,0.1318671570597,0.141700169778301,0.033001217730367,0.715342702921609,12.631158510405,0.000358064810880604,0.0145528861298398,0.939752650263328,0.000878096227369296,0.794834209907138,0.081535645883719,0.637135641594346
74f6b1aaa8cd8550545455e938b8b929,11,2265.95924942863,0.346098346935238,0.158730800860217,0.482333404565066,0.748678366034247,0.740395120663181,0.76722813688377,0.833991893105857,0.146286944671801,18.6455536066751,0.129167312505447,1.67383809173958,0.0263270875798993,0.725274991688816,11.9096000585165,0.000449747387192281,0.0104717989263054,0.822140068524339,0.0010922845447144,0.721905749111673,0.0935961631529559,0.431641610445929
c5000d08cae58690229e646ed19f4c17,11,3496.6121045435,0.362824909551747,0.155230131672487,0.43717368450798,0.319465068686954,0.31525099872442,0.537467518893596,0.892418903639903,0.0917160360079309,16.6414964736649,0.147260265152197,0.884348267723283,0.0318735898336045,0.621767937237166,14.0186792248181,0.000403010710443969,0.0166166668244958,0.876163861860639,0.000369542660309096,0.7530624989952,0.0792902402505374,0.722047966180586
027d1c2c2520746f7bdc4a1ca95adf3e,11,2483.20038680571,0.407915341503024,0.176109117177408,0.413358052929542,0.477980796951003,0.496730386852807,0.674563587895373,0.72992865803642,0.081557381340395,17.8767613159892,0.150942178046304,0.413034331116596,0.0370147877190572,0.623139955341534,13.1151559535978,0.00042069973378272,0.0141715176310894,0.97863339885879,0.000747476671360719,0.876265575979659,0.0748750045208722,0.694475672888229
732e95bd1d18d213ed7dcfb1b54e7a94,11,3204.84468737417,0.437337093842987,0.1378703434251,0.358006684494785,0.478243684359285,0.252254172105032,0.664746395022318,0.848371911621867,0.119528879775009,18.7769445263541,0.133573731616238,0.465162328074802,0.0383457961228798,0.7367505846911,11.7555465739126,0.000378857588033693,0.0180364213277358,0.932699007193714,0.000773326993600861,0.68954397546432,0.0753274232985764,0.641697716540606
22bad9d1d30c7b0c61c05564f30c32c6,11,4271.63709584899,0.388889471472998,0.144918476552459,0.555410391841188,0.357845731189818,0.57771460950427,0.197631168467374,0.84938786685317,0.109064603276533,17.9659267560649,0.142753111482564,1.33295781793291,0.0331637223701665,0.67856824282651,11.1413773704941,0.000432725304220251,0.0111655771156076,0.9391091102376,0.000623730019396322,0.707439766297634,0.105480899903751,0.920522090493794
040ed6875b48d5502eccccf1b35c0e06,11,3742.59950151586,0.392582722357024,0.10496579862707,0.31170143774315,0.851322511387042,0.404386574516818,0.249773215402609,0.78777873226572,0.0943095191209922,17.188552791652,0.151605150190619,0.672280732227951,0.0432439368828353,0.679475412765179,13.0767455271934,0.000299468030798758,0.0167102997646684,0.941836161267018,0.000490909235231437,0.821270575073072,0.0811141418969306,0.651888593410776
8d1963c62f04ce3fd29a1cedc7d8186a,11,3927.24041108602,0.428955006493426,0.146652052862312,0.432944599794841,0.655733186617846,0.525633954990498,0.283124056744532,0.647327199621982,0.0803289645358526,17.6982093946732,0.123737066325193,0.992933454091962,0.0354287166919434,0.785624460721074,12.2723834071935,0.00043386908102613,0.00881794103356873,0.933847832592584,0.000818282750927752,0.960828360949187,0.0967403945693601,0.896725931709522
f6f46be1a0ee7fb976a441bf8d7ec350,11,2896.37293822861,0.395723876456167,0.140021360989078,0.47690163295649,0.364710419860956,0.450782114210794,0.875756594707075,0.738453049724281,0.144135050424988,16.9875026534715,0.117712747653256,0.0302266220499349,0.0367852593963503,0.718809669138756,12.9049226083116,0.000416868529834998,0.0129773516329478,0.847765882805399,0.00105083561351821,0.905659032517701,0.072836978772693,0.606073501706332
077c5ef4d8e3faff110b45b7abcf2cce,11,5973.75206880064,0.399442833043616,0.132193139585108,0.403503905466984,0.557870864971392,0.371976247686696,0.84904564621325,0.977738102650318,0.0962495028087915,17.4636076276592,0.177765673829608,0.300413816255058,0.0418517463215788,0.665304023627958,13.6021595290781,0.000376672553730233,0.0151050631626776,0.970099607063923,0.000735473077332816,0.704298983104809,0.0807976317772149,0.793700357790803
eca903e2dfbbae1e6c60b306f6f89a89,11,6910.57421901581,0.384879744413721,0.125848202761359,0.329148783264973,0.760195525044868,0.444072601389941,0.429594626887423,0.891321701278828,0.110831907214516,17.0143369738408,0.172644290160839,1.15658925696522,0.0388091069656561,0.77197076262496,14.4116056165904,0.000331947514438893,0.0165359990209325,0.930412960872849,0.000703262798369874,0.702542852696126,0.0932889562652036,0.51945716666256
55460dcd290719b3f93812aed26bac2f,11,5635.35285204684,0.396949658121838,0.144444914132953,0.492129936229506,0.200531218814164,0.616005455886332,0.420747350518532,0.877476661645894,0.133343027965475,15.9455548570014,0.176903003567529,0.881851211713577,0.0414548205425549,0.631194015655196,14.032112909602,0.000360839906957591,0.0153896607830973,0.968065520346411,0.000468601821062991,0.788141518468203,0.0962110537975201,0.60006082269147
0b150850d345548c46427690fc0905d3,11,5527.75391568822,0.352983786961918,0.163669508648473,0.496836109463864,0.398220274923866,0.262653005937478,0.403588294858746,0.849880680155672,0.106658902607114,16.6037986654402,0.166140634761945,0.769847043327207,0.0411958011659898,0.745876284297092,13.4502174002357,0.0004204175102859,0.015785504451491,0.878604432232013,0.00102149879485035,0.699754038190828,0.0955748101000334,0.392022731574674
7ab2a47bc80b8a9e7ae80230662ce791,11,3030.69159486961,0.332361680459224,0.151206716294323,0.473997725574907,0.389149969145887,0.719507327531907,0.543828856601625,0.793816345738717,0.137128184334375,18.516757504326,0.127266236225251,0.774334211046833,0.0427003187439661,0.712835681564864,14.135345611074,0.000384010867582649,0.0129359588581222,0.913237642140468,0.000763393278920694,0.739676118454501,0.10243176024954,0.385303688026386
1b5030bda076d30b725e62b5264a3da6,11,5313.11938320468,0.369424477463352,0.130538050955808,0.395041780421702,0.563912836682937,0.86922312242928,0.456079278229036,0.844972503023853,0.0977196601185945,17.0238584598784,0.163661015919388,0.215661048231299,0.0306199844143151,0.683227001590613,13.9776232640798,0.000436656219853759,0.012403223423616,0.919160842666551,0.000739946421952111,0.672909237055088,0.0730413280527148,0.75304523746945
