uid,nhits,alphaH,ARTmulART1,chi,eta,j1A0,j2A0,j3A0,j4A0,kappa,lambdaH,musTB,multiplier,phiS,pR,progmul,pT,rho,sageA15,sigma,t,theta,zeta
9c9f0b36274a3d3e409d494358e677f4,10,585.323142961516,0.414786035155671,0.146010917430138,0.324861904184423,0.358194308861486,0.751325998332308,0.670032465348202,0.100714118927287,0.0544460827337608,157.308002313422,0.135436416903036,1.57264127558779,0.0276754515788579,0.669732189766565,7.84866649792453,0.00027630980623898,0.00149565952070167,0.873860066162886,0.000211592924149637,0.912675962155575,0.105326216474791,0.738746183716656
801b3ee8a7a18400548cca4dc228e965,10,659.542008610951,0.3049913489729,0.130304301653908,0.190636353699631,0.229618363414865,0.627788737121679,0.269731010435561,0.272982765520672,0.191651130723261,168.05683551442,0.0930786854752477,1.08437283351082,0.0368943693305213,0.720989013386243,10.9094954194936,0.00020264863486039,0.00185706250549013,0.713278432696473,0.000706525110224579,0.700690703258509,0.0988789468745204,0.382724594604797
674f09e6f99091fc3fd714d7d1c45d6a,10,697.968163784815,0.284946074298293,0.171009902428757,0.285022654949071,0.640106179594938,0.403286549797883,0.41760598859832,0.155820581634436,0.167016111031372,163.558821358742,0.156238796978916,1.7324582492972,0.0353965265227447,0.641676135815659,8.86756330125876,0.000242309201452129,0.00176983959840358,0.601772122902498,0.000558159316203064,0.905727527051143,0.105546144809634,0.326499444462632
ce92d228ae0370d1082651cbca934d64,10,730.149719630663,0.427875261935546,0.111906904287637,0.128847256902955,0.422108864824227,0.507069539279418,0.498725543278882,0.387501086257813,0.208278460084132,113.182589188014,0.15914562422711,0.686927234725043,0.0324440148976225,0.615844561259857,8.10240926779549,0.000220653843689229,0.0138260663237928,0.895594251697302,0.000654743878789705,0.770354008636954,0.0806952609203372,0.0849809456201077
ae043e4a3aeed3769bb2086dda382e1d,10,730.37357282209,0.427423037411273,0.111928783427293,0.129036230960862,0.422585310775532,0.507166091399788,0.500255349800247,0.388084512266725,0.207303999911656,113.357959154926,0.159352761718109,0.686781399034045,0.0324843642882853,0.616216057319816,8.10984176140559,0.000220726566826198,0.0138264557231004,0.895534204099523,0.000657730269920766,0.770229551275323,0.0805204424929195,0.0859067269021201
a20b83ab0e8fdb03699a14865a11f237,10,678.36334541194,0.43678333710393,0.128962421494875,0.1658846673566,0.40527620984164,0.233798483708243,0.21800734560685,0.243288782036931,0.101160830470746,129.343689178186,0.153293765284678,1.50091099380835,0.0346740628901618,0.812420587128784,5.98029379764292,0.000240242308563113,0.0141888738216549,0.892251582603466,0.000316212309091511,0.733332753783797,0.0865133670922136,0.496701311280044
6f26da33719f6ed58ba7333ca080f397,10,702.567504961838,0.424342680762651,0.107257988557228,0.122801986564434,0.351595811814543,0.405681730763424,0.491865413415924,0.31205078017721,0.260348260393871,109.42889297872,0.150863138354359,0.659010367340982,0.033217229147924,0.621518145799806,8.99015200336529,0.00023117996930831,0.012329045239826,0.901629879326533,0.000506144961971111,0.815760244871369,0.0746174110717328,0.0781182551983679
c62fec041842297bd837d154d9fdfd42,10,727.831224900715,0.430763566521582,0.112100999099009,0.128938644146919,0.408986748697007,0.518992362527452,0.46427972543306,0.382100843622738,0.206267501772411,112.133159224571,0.160318758235508,0.712347722700109,0.03249898133225,0.62345019857726,8.13936750672759,0.000220435898136606,0.0137514949146068,0.894194626304745,0.000647849267152477,0.766275442275837,0.0823477737196754,0.0913547266574962
892caf3c190df520328d6c6f75b8c4cd,10,725.018999697117,0.430396928959276,0.111863880351446,0.128475330775463,0.405100631987335,0.513765118536522,0.454657132989413,0.38093702002179,0.204324081281768,112.121519634778,0.159838282021175,0.705790574751481,0.0322695200279628,0.62645076836521,8.17399775129902,0.000220173433551291,0.0137888881807792,0.895553498304897,0.000649027514351411,0.766470777415079,0.0822311603938001,0.0922929837711931
92d55c79d34259c438f5fee6af5de1b8,10,724.582559673524,0.430574925101078,0.111894140496485,0.128457359255538,0.404722229896184,0.516561892916482,0.457392081684828,0.380077036371,0.20464827773834,112.055502986715,0.160055423628044,0.718255723581727,0.0322669765457259,0.626241562962141,8.17840788255148,0.000220175832016111,0.0137210131263327,0.893573562225994,0.000648304236397642,0.76638382966909,0.0823567517171163,0.0928230507891327
