uid,nhits,chi,eta,j1A0,j2A0,j3A0,j4A0,musTB,multiplier,phiS,pR,pT,rho,sageA15,sigma,t,theta,zeta
e2281135aea4692b68536a47acffa044,8,0.106351561737393,0.824325016604979,0.715091876913057,0.00122159514720005,0.607173611371014,0.231806966506804,0.0340569862005886,0.732239556259669,0.0267363411162827,0.676915268258137,0.000210282551427374,0.0241798986482046,0.583240575611005,0.000483043466590896,0.76016213582415,0.0941427484413103,1.50822091757545
93a18c67e744bcb3f54f8c32c03cfcf3,8,0.158317496686732,0.912658861340543,0.172362772777714,0.731036337170123,0.889466631191283,0.237430550836545,0.00574140581978135,0.819936761336648,0.0310659727485178,0.779463659198749,0.000203592248461927,0.0364817161293978,0.872773747056599,0.000897072788421641,0.899074040237717,0.0817096383496785,1.24942575700867
512c463bcf895c1ad788bb5419f3c6ca,8,0.10139256441025,0.697633101261487,0.784123741355845,0.34055584633348,0.531910132266348,0.292619919444229,0.0204401781180801,0.709766852895529,0.0382660198191334,0.647717402316091,0.00015395150252331,0.0286513198338973,0.902133712107109,0.000210905439842769,0.918955128019147,0.109037856744393,1.05317377766722
699c0624cd3efe4f99f5c04c7bbce2ac,8,0.146391449401965,0.873260661650968,0.182130087154561,0.772514842166565,0.835419654658592,0.232919337891569,0.109858880713111,0.335177719092063,0.0272633403509622,0.646836916012077,0.000278181750257493,0.0357903372498178,0.254117242030224,0.000289967176618827,0.759189596411574,0.0726652069488536,1.07791017641093
5e7fc6a81ff737e11eac9bf69afa3490,8,0.127194775662285,0.699305440016079,0.891956666326886,0.453754806259976,0.13561498821915,0.48766753479621,0.0686721449845399,1.42291281449025,0.0263471721654633,0.800752767333059,0.000169197470738384,0.0653323295887159,0.347375038505124,0.000966516055196084,0.857109968408735,0.0702369309694503,0.458528952422733
d5f78b2d13875a9894d8fcad32d13ac2,8,0.139552311602219,0.916536340175343,0.266027722311714,0.191843394914947,0.541602948331942,0.348379753785203,0.133508625378533,0.983129939003471,0.028729688252088,0.724417175878099,0.000238640397742114,0.0404469665836407,0.585670431988722,0.000787875251299219,0.719230613664759,0.101265180825699,0.453910214246398
0ea550a2eef1feefe38e3dc6b55de1b5,8,0.151962927284259,0.658085187877011,0.539100754899863,0.610766137244885,0.43310512097246,0.360089311772479,0.0269522950185706,1.27317330719723,0.0296543367892599,0.731385909064766,0.000207551677228568,0.0452008761024722,0.737735542454333,0.000620302651928044,0.636409148507795,0.0849561574248201,0.575007267332112
a2e8ae07d753cdf120a81384a70e12e5,8,0.18644521855466,0.885750597135688,0.261010563881188,0.434418780779113,0.448378348902162,0.352687870942698,0.0527949231395999,0.242782979586978,0.036422079099067,0.829699022796558,0.000265927742235807,0.0498104899100772,0.822307196373048,0.000945689329993268,0.676085554839618,0.082903129956141,1.14324183066505
2234f890785b73d486d92fd111e904ea,8,0.117492824353582,0.663977196299512,0.906742705579878,0.39900838120748,0.0553415906197487,0.257268122992183,0.0997070238623233,1.06006717043135,0.0265459064541881,0.671940610339815,0.000188349658561203,0.050522410533413,0.254372111749163,0.000465166002649178,0.755854523397856,0.0800845852817641,0.805452517789595
493f8b0e4d5d0cd6b838c7987d876ed2,8,0.128362312522843,0.701052546965626,0.0882899164146682,0.980893642802257,0.771491508263331,0.202964502760796,0.0229951836039166,0.0470838921469541,0.0413273435923025,0.836231826409763,0.000225900789262804,0.0342989075769037,0.730944909623811,0.000339569761117761,0.937280436370969,0.0873937314271221,1.14155189260597
82d442bc5c8a0a0ae35a54c2f39f91f2,8,0.104266389643886,0.824317564950818,0.459404761530647,0.440555387553964,0.0307581358510309,0.372204945510485,0.144205663085466,1.01444969658722,0.0373426484931764,0.73681454376541,0.000216986127250074,0.0397258688517208,0.523677790975992,0.000969387085727561,0.944907900119961,0.104995820964524,1.22533342351834
6788a9014a612f870b240ed934bc71c7,8,0.199407196042917,0.928967696891354,0.00426724352605079,0.706628490620556,0.717463789525123,0.429342726030377,0.106103353635241,0.274921986155061,0.0262359879903812,0.803310496512388,0.000250956571645404,0.0571187416326809,0.547730965858605,0.000610154233076145,0.794607958850777,0.0988609828054842,1.52405731258492
fe7a6a0247bbfe1786194d36da135b92,8,0.172412342842083,0.967044188591495,0.186897415805245,0.78718096229633,0.651513954711657,0.175752848011188,0.0666883624515874,0.305228363622928,0.0371861148872403,0.723091564122759,0.000267421698545054,0.0434466927128319,0.89827440374007,0.000528926696049542,0.848004945012068,0.0833664277230607,0.793672555062378
