uid,nhits,chi,eta,j1A0,j2A0,j3A0,j4A0,musTB,multiplier,phiS,pR,pT,rho,sageA15,sigma,t,theta,zeta
163072a90e82a0568d60c9652c5d068e,8,0.101100543714581,0.792970628430424,0.776023554606038,0.570771785447535,0.200550022349532,0.170774386290289,0.0658262599011398,1.43125025360215,0.0395492199754961,0.624585226577306,0.000326571140677743,0.0112634848982893,0.694629652793851,0.000490565136818699,0.917416863743357,0.110383674396509,0.651610049839917
4aab10376ab27f45f3f1979a491263ef,8,0.100967240346775,0.622163270899375,0.87712723236858,0.817995455475962,0.348339792555061,0.730298619108497,0.0641330620187188,1.45651916224885,0.0432097678111678,0.785534102435554,0.000297698940972203,0.0428479444126228,0.850589857183205,0.000721497038253021,0.672344295466299,0.0826491853642609,0.448554547002447
7248101b9e88534117f2510b6aec655c,8,0.126578003401317,0.823395827696756,0.984171164279995,0.901945018086237,0.0346913607456372,0.222495932879255,0.10549995994967,1.84427807467529,0.0308561371200584,0.630469929258446,0.00034466052719197,0.0170587907770747,0.7061667155068,0.00060772376451789,0.749004951458279,0.10547704523609,0.425968798896852
b512d785d2ef0387eb35edf38eb4e26c,8,0.201329387603941,0.992782024562153,0.775411973592315,0.752518826641009,0.166789393794726,0.547915101549998,0.146546532731473,0.566004023405145,0.038146373578899,0.640978674160826,0.00037996481404275,0.0317051255885239,0.512233341657652,0.000671543468928101,0.835042292405259,0.104700646182086,0.44802060970209
0abb39096df8ce940f0427529d076266,8,0.11766949665679,0.948921360050972,0.723876327826344,0.500297999368563,0.897405796659638,0.52244711168837,0.106129190003854,1.41498113999468,0.0411936831578539,0.784554228506206,0.00046290257599282,0.0266802624056297,0.632499808129904,0.000989444165625915,0.907620311348743,0.0838144234836968,1.80166037969491
0708070febb3ecc5ba43c6529f8233fe,8,0.143559650572013,0.758867154481406,0.51893303937479,0.0963999722739647,0.982461617308265,0.678427797983477,0.173224226308187,0.116007558962075,0.0434639529579591,0.741160325527789,0.000471348460740681,0.0206460123548908,0.318938334584435,0.000906671988235415,0.775332687252296,0.0982717161121864,1.20384279587213
2788777ca443597710ac40f6824c18b7,8,0.146323046082828,0.767712709135343,0.53757755050838,0.77987155744354,0.458831155543243,0.669986055012531,0.16911800033103,0.775311383280268,0.0283371429005829,0.736775703100354,0.000406329762888562,0.0414808977776377,0.637837310184103,0.000688648201253608,0.763899468656526,0.0983286732844419,1.09611103041233
a293a730dcc9ac9f127630aa515fcf7a,8,0.125614011119397,0.857461811804097,0.623387172485424,0.848474247316326,0.720320580606195,0.22985968558808,0.0802938635085282,0.55713016273478,0.0269385016266832,0.627122716729694,0.000397243596255055,0.018606837010639,0.981442810140521,0.00109940427149144,0.849271164623583,0.102896258803309,1.00517611248423
294ab990a222cc0bb1f7dd2cb69cf609,8,0.168255655175486,0.690982508384218,0.588522703635356,0.889156581765274,0.169134227133938,0.324384423752538,0.153719383997846,0.629408519575223,0.0342974442630931,0.737221335957836,0.000512469475074686,0.0218413482586303,0.325447847988375,0.000559242701363205,0.737218939669672,0.0913500319828089,1.13791465930681
bb328522795514a8e1d4e18f9aede2df,8,0.177092160033787,0.951645513091912,0.746683575025304,0.943669135125049,0.600629373103952,0.661017504135282,0.0998083079749984,0.577136846123691,0.0318577328198388,0.772276368004083,0.000411854586387047,0.0588156661476756,0.777875557179049,0.00014907739090944,0.891947709801664,0.078095065763197,1.19791694022268
4be9ca92575bd0bc7c88371b560fc6d5,8,0.142502317091083,0.846345319119255,0.107037648947529,0.368988284584142,0.586526337809354,0.401960095632708,0.0480419227270993,1.24134984162447,0.0379010402582208,0.78066675720867,0.000428809190327676,0.0205414742197413,0.949611175167467,0.000908636088586255,0.866547631483435,0.0992801027442201,1.09023405388993
25903156c8449380bc80134d978241c8,8,0.192489943904147,0.859503087914374,0.87096807943984,0.484696172175908,0.355642873513913,0.259546903958545,0.17318506738585,1.11676867158144,0.0415255291404892,0.713549115318687,0.000551992499480723,0.0225618901662153,0.294582907951156,0.000496494939741967,0.876382768780377,0.0869363772562354,1.63340524576869
d2edd8a4c12997b9f371a66cf7da313e,8,0.141552760142597,0.596435194310993,0.211010573617532,0.997466875527787,0.454167178217287,0.418535486437406,0.0839805665010535,0.930117672262734,0.036274171055086,0.683431488937643,0.000391254841565776,0.0285791405788738,0.585355606963103,0.000770551156284775,0.799101263834669,0.0826353127868388,1.24405301373256
d0f55a094e151be9c68998fa09bb1574,8,0.165780037798669,0.808675326278894,0.892394355491526,0.730008003528637,0.445707700993927,0.307224069409397,0.061795682843114,0.168608791757798,0.0414381610430538,0.744025463046485,0.000460360952288502,0.0318442661118807,0.894872421311956,0.000891209116090844,0.921400043825697,0.0736417509695103,1.50628221739581
ecd93978819dc2bb34c62855b07670c9,8,0.155542406307021,0.828306420117272,0.423351805948289,0.319121616804674,0.417855418604449,0.708564364001605,0.166591999086368,1.56406550393535,0.0339725085582034,0.635519048065889,0.00047836760395428,0.0391072930058758,0.770963319221577,0.000274597224992166,0.782749921217894,0.0961739481625214,1.75053038295241
