uid,nhits,chi,eta,j1A0,j2A0,j3A0,j4A0,musTB,multiplier,phiS,pR,pT,rho,sageA15,sigma,t,theta,zeta
47b5a19c3d9d4764a3a0b15fa0a8e75b,8,0.107536702931132,0.850224477325417,0.39918891337856,0.48736777311268,0.259736101937254,0.36895522478033,0.158326928828225,1.21236384773113,0.0378853095657492,0.638846298214917,0.000214570761204274,0.0598836540614816,0.787227285031745,0.000753897318919441,0.94156279434465,0.0908765226944752,0.926895727894266
00e6f6cb1e9a848cffd57a2a9cdbf7a5,8,0.13261780057709,0.904336264763654,0.533390893312839,0.128087079615045,0.311753035528219,0.373386038271002,0.127941073430653,0.262632155565773,0.031862606152153,0.639797265293874,0.000230949494077101,0.0420669146189467,0.988378564762534,0.00099622852769965,0.800679402295219,0.104491179896853,0.426552281717591
15b39b0fb9a06dcdb0499268c02e245b,8,0.133956365320457,0.924184067892061,0.2117756741553,0.117412152793395,0.842566369789231,0.309584068679559,0.162083065671767,1.11875777379316,0.0306228077487645,0.658040289829976,0.000302122989189583,0.0275327760377508,0.803078618254193,0.000299714728456475,0.842561042033687,0.107873322139081,1.60103380594052
54da17229248f7c687f6127fa085e6e0,8,0.175268222106619,0.971849327111969,0.72333845552747,0.465055192897733,0.887498680755208,0.220297161894137,0.158053940064452,1.04433391186402,0.0284798127228138,0.671620191050837,0.000399086128288585,0.0234711768631004,0.883219351194437,0.000737766209295984,0.626059596038466,0.0893627250675252,1.83392010411211
15be673d2e51832f8f2bc0d9470378d0,8,0.179911574585903,0.908602863814046,0.617543099696067,0.823273309928208,0.502998160313308,0.235234794728508,0.167669424609859,1.49100764904398,0.0359143865148993,0.701962769636619,0.000253646207932688,0.0694511380361998,0.798168899902643,0.000673400351931662,0.757411731042823,0.0789943427542353,0.518970970517832
f481b425f94e69eb576cf024e91f13ac,8,0.110921777518913,0.756448884005801,0.748765947177359,0.166412856587387,0.223704012070067,0.145672129985428,0.162064812842965,0.314275642711842,0.0405027946665128,0.774060856494792,0.000317674192779265,0.0237965992469068,0.90335934958119,0.000316051953218928,0.813070206488628,0.0968329716501446,0.900497076510684
3ed58747d693d021d1226adc87f2223b,8,0.157504788797734,0.662305532943703,0.0122331723880694,0.301758439531721,0.731650933783676,0.222548285543129,0.121764729553476,0.985957798758687,0.0451728964472212,0.768723492735294,0.000310371303773979,0.0388544625698636,0.951741239548115,0.000549180364091501,0.624452564022309,0.0849545135207748,1.15480036237073
001cae61ff6746b53b53d73b2757db9a,8,0.108785286419314,0.825640464929074,0.331296460943636,0.0944562398923239,0.225675189829079,0.146372792921878,0.103120048829552,1.41607496705076,0.032842645296001,0.657147954944354,0.000288357226652631,0.0169796322503825,0.820684848983575,0.000268382007353054,0.839458621249661,0.0878702343708695,0.734114534645682
bafeaa16e4d0bf1bed6dea3e704939bf,8,0.178304531750731,0.703840380371327,0.606987447257219,0.204296258439752,0.525150465342774,0.32401323041906,0.105280543012677,1.31526535729758,0.0392588882595585,0.842583632321908,0.000266266147160752,0.0514660074292537,0.907357199449824,0.000175900544049394,0.794019153028181,0.0906401421765866,1.39311002115131
eddf0a45bf7ad25849b78303b6f540bc,8,0.165013807676796,0.69726577233549,0.828171213960073,0.0569795376152444,0.130453648579749,0.299286743599295,0.156565378354378,0.29580509661552,0.0359903571262608,0.608253872149563,0.000244418425930631,0.0320322934971362,0.714256148029724,0.00103139086518,0.823434899941209,0.103948126812226,0.408669392225394
4cc03d2a8792b0bee95aeea851534c1e,8,0.142358140657318,0.933991479482547,0.539794928197482,0.775085474333952,0.738250694817894,0.23331083295004,0.161819428972033,1.33978869804853,0.0446530141915597,0.725257756728688,0.000357070145452463,0.0209801331840228,0.750382075811452,0.000902286012641457,0.664548266913543,0.0933785413001406,1.52509828982272
242041717a13a3c7bf43f964940de3a3,8,0.106557071207107,0.51012766069858,0.0615497709056431,0.968425322182302,0.55043703465678,0.399233083626024,0.0794510781300455,1.75709419939218,0.0407841126141348,0.846440564230211,0.000188243857362351,0.0537954559657044,0.858217247946307,0.000341810037988433,0.891872853293827,0.083807167442801,0.977834600649113
feaef8143209c80733a31b8240818af7,8,0.105962996844204,0.577523153987748,0.681202940635934,0.381014572881772,0.36889480536581,0.279339345857575,0.118645442039626,0.741250073819974,0.0430024055235002,0.744631653949237,0.000225482543233866,0.0479960447003332,0.994081059516345,0.00094369624788981,0.731499451498422,0.102127601382607,1.26535254314645
c5c5fc5c69eabf7a50e1cf21caceac9a,8,0.137060047607143,0.805126992625866,0.938256282350237,0.0850830436247291,0.684210468532452,0.155861636690647,0.113642885514754,0.593066857070252,0.0279356506201676,0.752804148198347,0.000234618703363003,0.048638401106875,0.892499597494273,0.000340571395601755,0.682872140854179,0.08549354858105,0.26580341098781
c022dff4d130277aac18228f90e4ebf3,8,0.105864855973945,0.705607271967139,0.866467196297873,0.0149679069557083,0.613974616623343,0.328285599309071,0.14015049081708,1.23772837483964,0.0261777845700523,0.790105808829154,0.000169666994372667,0.0698763761337584,0.91802350172258,0.000413121964345753,0.958781078825589,0.0955573865075947,0.396609345676143
9f5cafadfcd042b0d63cd45fe68460ad,8,0.143601191800316,0.720534213865133,0.885801757878627,0.280302989867444,0.435766420776285,0.205780807473823,0.12954862122218,1.55520470413394,0.0393307167378326,0.625066722546407,0.000255389100241029,0.0550253525937518,0.901837425771556,0.000419951572606855,0.989897073620414,0.0724055893100741,0.859147585251186
6f7d282f4b0642fc3058d060a950bf34,8,0.134737796689916,0.494822519760527,0.856356357748702,0.768861648989858,0.591710530932195,0.228634080912486,0.0862029984607013,1.54347288515975,0.0301342640792617,0.804961042963452,0.000215724980111242,0.0128115198374032,0.841324893303808,0.00106888848293904,0.809927045041878,0.110364165293476,0.272069927234018
ec936aa02caa2433c122b46143ce937c,8,0.141810667925584,0.535442634412238,0.37825118558983,0.162798325907172,0.674016700104129,0.327648260917805,0.092851852379465,1.25370659938492,0.0368677695533367,0.846204236028168,0.000217846694075218,0.0628540582706357,0.97939753062511,0.000918716006243031,0.653904468901818,0.0869860390541949,1.18545601650602
7ac9ef701054b37056ac2453e437d1dd,8,0.137211071951336,0.504761107097575,0.0640065060251885,0.986843520341636,0.539532356375113,0.552189248699489,0.12422394869498,1.04194727438145,0.041032343211498,0.632477110224551,0.000193091218800827,0.0692275259743372,0.874662042181732,0.000659327895713997,0.8446533825217,0.101484658296889,0.9334588727894
d21ee20afcae7065d61a457f64dca234,8,0.136004302019363,0.53803855036233,0.875250497706498,0.103636777183274,0.933516093893747,0.273547730861168,0.131105404692354,0.454452159996779,0.0456039387488725,0.701185268171453,0.000230394591802809,0.0447935588475985,0.966471894018094,0.000773530912584926,0.858402110800624,0.101882669697449,1.19123207758313
92fd8960ce7de6c4730a6159a199f4cf,8,0.129269950442638,0.755923609770768,0.336610480915474,0.435166753494414,0.433750274204409,0.321077576323617,0.0853395422997228,1.65075267842718,0.0401316556132102,0.766604005112355,0.000194259618031069,0.0372957732426772,0.914472153541107,0.000980127646502485,0.967560956384832,0.11025013447527,0.994627503795188
c053268f02b5b7894d798182ec22d953,8,0.222354402583984,0.750416481746502,0.923265565420699,0.683915555954394,0.576454478490238,0.347870248778179,0.131626398573487,1.75373474188204,0.0466107203835087,0.647576938778717,0.000295658017661948,0.0556431206828522,0.905181591867778,0.00109876362532419,0.690578217621812,0.074624218391946,0.66759409771438
e0c3c1cc1bbf637d26ed689bd1a09947,8,0.1799850776279,0.910460042686325,0.970530790957906,0.63814601272485,0.263803251646973,0.186432417129172,0.134535797930197,1.65074115861086,0.0305046553100116,0.827581879928788,0.000241318012204267,0.044194485329133,0.856511718283142,0.000932231546627514,0.898953059871047,0.0835386193764331,0.41607562369162
bd51dcda27b683a06117cda5d65d6f48,8,0.126489516939644,0.553152113213382,0.426634252041232,0.382295353477495,0.800384425455533,0.26526932816547,0.171039731662822,1.46355243716023,0.0412932612165781,0.761007527116436,0.00026991739135488,0.0212836480228599,0.647913641415539,0.000635015136881913,0.819884553749343,0.110610531822406,0.835400254027273
f4a3f8c5660480e5f6ad5d12fab25423,8,0.176503840002183,0.807488313399696,0.88316990882867,0.714997206557617,0.593194566568469,0.216543454287225,0.115673560816258,0.697137368351024,0.0278379916343835,0.741856172636334,0.00023122814128048,0.0537269263647505,0.819710290508293,0.000202660263900127,0.992810020951234,0.0936010345912715,1.07387902495877
bb84c34ccce3f4c47f198db7bb498e5a,8,0.142355826622624,0.876720642093877,0.0319179919074454,0.807949006450277,0.549521875729089,0.320358195978744,0.122909178485818,1.04421157401642,0.037188792871087,0.641217482465855,0.000217667892671111,0.0550408563579113,0.79742990599699,0.000401234571113415,0.886214768889762,0.0908838281356819,0.642640829041146
c7469fc401d8f01c974b1904d234a93b,8,0.223687820738306,0.697967971412441,0.92627893067239,0.700390727080093,0.00715364264865298,0.233178008838916,0.119039915073456,1.4819276676085,0.0379073461752494,0.756187472727157,0.000300578981180588,0.0349212761063988,0.881297727634188,0.00111655496108614,0.777174891653915,0.0878415240043546,0.801181746430244
42c86f2fdfab4a71d0db1ba9126956b6,8,0.177932341640535,0.645306819704267,0.16119476872587,0.996359053112426,0.318180328529578,0.385345678262407,0.100059526842241,0.990878413578011,0.0452729760065125,0.663125284013106,0.000250905152536979,0.0614873809121594,0.942937072502849,0.000336629578734951,0.735066506164344,0.086462051445111,1.42300416016219
cf89af4701a85ce4a293e7b92d24362d,8,0.185114444139199,0.854244926974135,0.973326681672633,0.507927461194528,0.208795393774019,0.26453618773213,0.162074276307925,0.921324728856945,0.030562087408126,0.714169568495666,0.000252487701937459,0.0644921734012689,0.791108711161557,0.000304357617013034,0.857087324350074,0.0964962025272695,1.88138206871515
e14a9f1417b7c7d5f866387d164ce1c7,8,0.103577094714857,0.898330587848208,0.793259477062161,0.228497739277253,0.143050850643109,0.241503896090026,0.161170802678869,1.64937741430639,0.0356108130350336,0.649295123386259,0.000250209193053605,0.0367513944358546,0.894328393459729,0.000353061227904355,0.889905173199099,0.110414048894144,1.63237767210194
07ece10efb1eba409c7f5a38f5cbc830,8,0.174945973754536,0.563179166300592,0.936519933789883,0.258913074923963,0.604898201676106,0.264457796731547,0.105786503966403,1.18487231835181,0.0404235937211531,0.786574651841408,0.000204379041482562,0.0388904059117973,0.814379823281163,0.000590380248864914,0.969437473826672,0.109662099246393,1.33181138656824
f11ddc7b9da4f4b3707551831471733d,8,0.12241413445683,0.965052614521392,0.0308840684637749,0.778418071129503,0.0410271459627342,0.146062300565565,0.102550155179208,0.720014817547243,0.0272010918639099,0.66179417921876,0.000268444911926244,0.0390388695762274,0.98642895637192,0.000318009165559472,0.788049066430627,0.0921353717995451,1.30279802524857
376f77873e1a526c7310c79dadd9f071,8,0.134239322173488,0.555122575208968,0.000697691214633811,0.0747881668229307,0.921137790442119,0.257171455685137,0.10878459648365,1.59741166053304,0.0302887319107859,0.773682500894754,0.000234629213895781,0.0244872939797568,0.653136705090419,0.00101457499133719,0.962484011754047,0.0886211525973067,0.578879447275201
db3e151175336994de435070b69c2323,8,0.186199778045634,0.823196329748603,0.54191217041583,0.596170967774079,0.211995812460629,0.352145002873748,0.150111294390542,0.558341542029688,0.0283735036846697,0.820080908377388,0.000326684524761957,0.0468893267096564,0.970959857402039,0.00109669114068622,0.761920476210051,0.0926598271925628,1.93057311264774
b448ec2a0ed2f0a6dce3ddbe3a3b7ad0,8,0.123864226163385,0.45273338459508,0.663529536336975,0.984224463508495,0.635413873378078,0.331853147705192,0.120618329737341,1.89573808758275,0.0429566540056007,0.756509686551127,0.000188372468953971,0.0650325019496813,0.851688698580392,0.000185001102607871,0.734550496339459,0.110873403719161,1.01315849223357
42bdf61fdbfff870fecbd5946c71d138,8,0.162484152043828,0.565910655704719,0.497783658146526,0.846556209199668,0.53288211793863,0.257716366858359,0.11365773540883,1.87814812325863,0.0265184151748707,0.686162627817586,0.000269089171710661,0.0325255645969778,0.933923825324103,0.000182366571707245,0.828601024658187,0.0869000982247163,0.311303128826432
b52025b4078faed8de5900e268f6d432,8,0.172781395747444,0.592812462380965,0.76201263483588,0.657574894683323,0.811857180553163,0.238348407708809,0.0977792583084608,0.991369354280696,0.0298128481612289,0.813268778444133,0.000244906355559602,0.0364017945339003,0.910728111464844,0.000274092641014343,0.939207701466201,0.102828264481138,1.07094251971689
8e15968473f228bddc188372ce0bd011,8,0.193377457381935,0.527765956041085,0.365542065305344,0.986958743203791,0.102547315731302,0.539083790894227,0.156103799385448,1.53387341425789,0.0345856722482231,0.676409120985584,0.000222283802090465,0.0677712636372143,0.678669984197138,0.000372622685717842,0.760301669577156,0.105064888206914,0.949733876339183
8eb3648ff516233b52e8213aa4aa1083,8,0.143349082844558,0.643658397032043,0.614680807638677,0.268143973212881,0.991647931537694,0.222020955084962,0.148151602011416,1.26693485852248,0.0436745030449368,0.736273364867854,0.000300338401884165,0.0360138029656734,0.941344892669819,0.00092382137996352,0.696796072761533,0.0934933262873191,1.0807400928556
12582040ebdf51ee74f248370d06d47d,8,0.154352789354332,0.964308807396484,0.201823849907446,0.544115264855363,0.701074226235214,0.178763544289669,0.14669319830096,0.74285822871297,0.0286762689862687,0.613985469709878,0.000286923210384752,0.0256514028530966,0.689519609751941,0.000873213224219958,0.958747191189765,0.0931283567369819,0.889826680975313
f761a0089c32c6afd63fbf00fb31ba15,8,0.226029210287526,0.900898407558842,0.425148313246661,0.66346153519178,0.385815817179494,0.42285337121986,0.122982688800976,1.36331027082807,0.035119521031054,0.749719806172168,0.00025655301228138,0.0540015026813448,0.92002804477617,0.000879739585535914,0.749736897157505,0.105673527709909,0.706945063728865
c2d2a22f93772bfd14d666418d981952,8,0.202627134091789,0.964240582838014,0.800072900357601,0.185581124253547,0.055707572504522,0.195006115220169,0.164307027948707,0.525845199679332,0.0370023510716958,0.756569640321044,0.000380066464193021,0.0247102561303625,0.744721439002225,0.000962469260755418,0.940038957175151,0.092463290911476,1.78519324575935
91c64622705be8962ae6c28c0889258b,8,0.182877138138116,0.558472553002747,0.578239774695402,0.0377353943632368,0.162591231291658,0.742165058334097,0.13639827033628,1.53761505530541,0.041671246848253,0.680216111643805,0.000228102770770236,0.0584213303670778,0.682910974966404,0.00101107465816205,0.780413103346846,0.0958815612942659,1.39929666776631
08423b252373c9388f827b2c88566ef0,8,0.194104374420656,0.95065831547422,0.610287214775214,0.567520420678141,0.960157301150868,0.27049257908376,0.158141832888842,1.62894374991598,0.0264497943609584,0.71724826113445,0.000277305094470375,0.0518856756654189,0.896722535732329,0.000361775862664953,0.829030983501358,0.108495230562439,1.16398478697663
f1fc712d356a0c1d7a158a985f737e85,8,0.24948427133085,0.958287064147731,0.557462583976774,0.551118134703549,0.142482324336409,0.377733989937426,0.156186884698827,1.18907330097651,0.0423025577467788,0.600449585855916,0.000272278620205124,0.0533729590090624,0.944366607855133,0.00102089380493159,0.826894378558503,0.108075389102782,0.694873699307083
094d816a074b51e8491e107b371ce8b4,8,0.103459298133152,0.915468526058694,0.433008423454834,0.88317371336923,0.499623507324962,0.259555943597171,0.14469644593988,0.144008630049475,0.0324659823172264,0.770814624725338,0.000250174941432132,0.0460408006593571,0.692934152112668,0.00110825088896725,0.722493712457386,0.0951391872875195,1.18682813452637
e1b27b25aa68b9d001877e4510ad5ae9,8,0.108731237750236,0.393007600709343,0.902741718882616,0.0884947156807004,0.183579694302359,0.393712338063794,0.163245552608389,0.887914178195007,0.025777991313309,0.660596116414068,0.000217388365331248,0.0338359294451722,0.600955198456675,0.000205792777950877,0.625569124751231,0.0968326377539266,0.163568167936104
0ef4be815daeb396c5d2ec31b8502c0a,8,0.20324009825656,0.685629331771668,0.881182955980767,0.530128821640375,0.988439149691771,0.231602775183786,0.150922983690229,1.50857165421823,0.0320855666512494,0.807794685180869,0.000321454632777111,0.0610221209778782,0.85086939936231,0.00094942604369557,0.698479987073451,0.0713834839241756,1.6141246967775
3269098f0b238facc07097ea09f4471c,8,0.131002915816761,0.610001096195561,0.922903120397977,0.411891306101256,0.844875869852549,0.167493392964181,0.104928001886822,1.3448708327833,0.0361667660737385,0.779321180944856,0.000261912352869185,0.0262057892992296,0.69258628658868,0.000218904426928349,0.899240274925737,0.0825854651802777,0.683067253685571
0fcc7fc54535f74656c04e3a87bf7618,8,0.181425971049362,0.638247084262355,0.730191081623078,0.884890109528976,0.489057192102722,0.209867364434168,0.166992552617152,0.14223019326161,0.0259218419283032,0.625638189002408,0.000368225981477988,0.0460469073766996,0.887294422924563,0.000216288214133095,0.884536389637264,0.0815570040808154,1.34297381926592
