uid,nhits,alphaH,ARTmulART1,chi,eta,j1A0,j2A0,j3A0,j4A0,kappa,lambdaH,musTB,multiplier,phiS,pR,progmul,pT,rho,sageA15,sigma,t,theta,zeta
d1f291041bf41cdfb68d79ae0478af68,11,698.049280852257,0.352972802457715,0.170128519138757,0.481755564206257,0.615586642139765,0.821579359604981,0.0354238306069132,0.32774376147918,0.255353120533773,185.033049159765,0.0984179433484493,1.13767474305277,0.046279864085258,0.78387350591415,8.77168759491472,0.000206508521873519,0.0108955001780571,0.988441100313236,0.000699498756505652,0.845661718608372,0.0894413566909051,0.507796467620974
bafc53c716b974096691655213a0fd59,11,1480.92794125814,0.391082185282096,0.148888219539637,0.404331982517585,0.214634885125502,0.822060116499961,0.623433848261724,0.306211049644781,0.186659903936251,126.486762387393,0.145671537009065,0.0375058933128077,0.0410414586872664,0.784422454615034,10.0714315028612,0.000206758106896017,0.0273305153310919,0.942796211335968,0.000810046071081391,0.68888190831249,0.076890660114898,0.58966886368211
77d3cb1e2eaa28a88996ed336dc917a3,11,1578.65882446797,0.296301566367678,0.172320117463617,0.398969937538684,0.527552511581579,0.492507687627074,0.675199383031019,0.359979929514789,0.175361948053902,134.299000339016,0.161427466529019,0.831529350496566,0.0311809180135695,0.677780180777994,9.17881573480747,0.000208392973093198,0.0226454324816553,0.908083513654452,0.000694320234619656,0.901471809351612,0.0789587093259645,0.869536151593807
fc756c0fb14dbdece5bfd6f56e2638e0,11,1306.48287684178,0.288406328856148,0.169638208243997,0.399255948826196,0.355437127266399,0.677583471435624,0.765922648638385,0.35385806142757,0.233032913857392,134.089293731369,0.123908316051099,0.376272373541203,0.0463027694005813,0.810858874986391,9.48651123580803,0.000187892222884712,0.030607067422341,0.965090061597514,0.000743793314859881,0.685049427192121,0.100821229615396,0.214214550458162
f57cce684ef9c13ce4c58ec45692b4b3,11,903.248044489393,0.346208369282445,0.137221364782544,0.383061619934709,0.564738416386293,0.723442356012074,0.102912957848203,0.364475883934767,0.211180295808282,164.354242347787,0.157003715984698,0.860956287318153,0.0385163415442687,0.748243419434844,9.42923987286818,0.000184197113772648,0.0142965994548647,0.900013264637979,0.000651834331254386,0.842202236115328,0.101077080190056,0.86243110672358
324eaa418a275f7d94a3a78bd639bd6d,11,777.114416028099,0.381582430699977,0.146355811917902,0.49223398509647,0.6958146359657,0.109709646798905,0.623606088969297,0.348846739047546,0.134864533820068,188.708383743068,0.159110903820948,1.53149420497333,0.0371973591965991,0.616403580976051,6.83537086414105,0.000181808376564278,0.0201333477426347,0.933946944391254,0.000797830620976353,0.911042549864642,0.0760752679151928,0.513067155138564
850797370e3926681de4edf4e50c3474,11,1141.46369365652,0.404945251467779,0.123475847457912,0.291051658002932,0.746163443586876,0.296344761420121,0.152330571438737,0.491708873332338,0.0965405276379256,114.949060827065,0.153074612124186,0.921945310267249,0.0405140995090821,0.703708251367066,11.8966387043246,0.00015552903531873,0.0281750120385352,0.896049832281758,0.000573022723872592,0.952155699666324,0.0764527297135539,0.622290834706476
72cc0e244125f3a33f8bd2e7aa4a4242,11,862.086897642178,0.311201338982468,0.102894297270783,0.394587940985094,0.772284013306403,0.012411916369694,0.656176538694332,0.308914006647673,0.114693119904276,159.177714522249,0.171369062454931,1.52206304058974,0.0408936892935651,0.749056571679241,9.4057030860123,0.000159508999574907,0.0319468258822852,0.932753095592283,0.000556628661705739,0.65861280364643,0.0819937231645792,0.923118199901089
21d1515f5a9446df2a398757026ead64,11,1561.88111354043,0.380824142445462,0.134932108355259,0.380534562186167,0.412777081642315,0.524577599107959,0.918706136196868,0.362582793494567,0.256563294706961,114.278698965862,0.132094340001398,0.827226485494171,0.0387438288444213,0.786473515244629,10.3362761076396,0.00016608819218754,0.0365211899779979,0.948591122148328,0.000230537043475514,0.982151007711336,0.0867623722973711,0.773959111167617
36ba5c5377e3f02919dcde385704c9ea,11,968.319581454405,0.350373844529414,0.167506350803651,0.396248600781723,0.838187643998195,0.179730338609852,0.176901372230236,0.279914718609993,0.186836685962751,132.635857165419,0.151606989098792,0.338068784447164,0.0354589764302645,0.621549552083998,11.3951568390453,0.00020569061298966,0.0138382694169676,0.955322446201774,0.00028504530380276,0.779173320557503,0.0949021892140578,0.576359040186989
