uid,nhits,alphaH,ARTmulART1,chi,eta,j1A0,j2A0,j3A0,j4A0,kappa,lambdaH,musTB,multiplier,phiS,pR,progmul,pT,rho,sageA15,sigma,t,theta,zeta
f2d633f7099a3fd1179c9f27aa98ab0c,12,5916.29315304313,0.375893273783417,0.115907673203512,0.586205117249614,0.536792862998135,0.632454093762428,0.428058566441526,0.69256852342413,0.0653963480565232,47.7531813455175,0.118899409027408,1.45173040077784,0.0352618578609485,0.820195766104475,10.7017855273952,0.000432454191873841,0.0193217903897465,0.910029006951628,0.000230370421478515,0.739659016226593,0.0760130684112113,0.823126049512523
e2e1757e6430a28ed65e8b794df207cd,12,5131.36504267255,0.323820783154683,0.156404305690267,0.694365609143295,0.12384852390286,0.108035410700193,0.119208798983513,0.70928864751783,0.0693751981341219,48.556265756942,0.143666662791026,1.50231365435296,0.0460453677299967,0.788120406613792,11.9771184939078,0.000501507214531676,0.0134516523106126,0.768168024176406,0.000769129405315984,0.847946452060352,0.0873031342200721,1.07700327448317
a6a382bc816fddec90c7bbdc2f2505fa,12,5882.65237941686,0.421568760287473,0.123909675455859,0.598929768857994,0.383473437344253,0.184776802163195,0.127141476320362,0.822917077502706,0.0482342633625182,49.5365356291339,0.154896964552231,0.10813709144388,0.0344531470265427,0.717496929120036,10.1550470636197,0.000335779712676812,0.0151976271641638,0.775711336618314,0.00100299998427956,0.92743004841337,0.0947082939451105,0.679155664183987
633a94cbe57ae450052fe0bb2950f094,12,5469.06602576874,0.348980883506003,0.132657884766735,0.659987325038118,0.14866742598216,0.511753421312443,0.124041734453706,0.798363210468119,0.0544437960641913,48.0595635341845,0.162916180702281,1.38517028619295,0.0454267123665275,0.780737505477106,14.1880921837937,0.000469203459642271,0.0132171358219287,0.712831616574675,0.000521171200902818,0.856467847969308,0.0854332000372379,1.27480400883602
49ce689a372c078046710f77dafa7459,12,6885.71005148598,0.338713094806363,0.108762216039858,0.922529451296869,0.628906218432102,0.189483477542178,0.693474332177583,0.800560548408386,0.100314291583346,47.7507741508397,0.136794829982777,0.391258041625575,0.0456821560329071,0.638924705892606,11.7835280474647,0.000319991335580172,0.0177610784796493,0.839301003575065,0.000804404083415139,0.641015524820491,0.106215487182969,0.371597989943402
e5b533fc587da5b6b6c1de8feb623fe2,12,5800.12527450404,0.399982755049824,0.112450004405803,0.617061945511213,0.466815589223688,0.232850341488277,0.833598614699073,0.815300868447451,0.0577801762088244,48.7509386252626,0.079783905627286,1.24476251575441,0.0414390804362243,0.776505131159946,13.6616348342651,0.000371636867385293,0.0165150552116171,0.840407348131158,0.0005873722949454,0.890381257148385,0.0736760376536132,1.05293064134809
c7ed0560ba3c7b1d3097cd92ba3cbb01,12,6295.9005251377,0.326599937944296,0.113712132205558,0.687292241291101,0.385290093231041,0.171030412270973,0.203606592197836,0.755869577758506,0.0536706225039463,48.8659053802175,0.156624374198001,0.382109217197335,0.0280956881171029,0.729920244981599,9.6920815157029,0.000383020305662579,0.0167474324695164,0.947628004807184,0.00106030381852747,0.742010844304316,0.0970250514945528,0.7199739945209
6663acb10d3faefb6340fdbdccc44fd5,12,6584.12645882194,0.334507965157299,0.215141769533552,0.773294020907673,0.54725193691894,0.547842273234473,0.13865083921617,0.932461159403817,0.0605590715237175,48.3277506472525,0.127455949173205,0.83042481526027,0.0393729482334472,0.773276198679205,13.4025546901812,0.000565340280313111,0.0151143979911896,0.779288471920846,0.00061752495477838,0.743962118964919,0.0914725514009122,1.32327196197389
71c994b21d321bf397dcf873fd392173,12,5583.9760543388,0.387385953602277,0.113669147053836,0.712434494412188,0.355266190465742,0.046305080982677,0.721732479771795,0.531378015416354,0.0992973462863373,47.994803403439,0.148010103931043,0.487986752676858,0.0268617003247271,0.817784979660597,11.7924612279122,0.000314621331366714,0.0265108614097517,0.598115944745863,0.00105629992508268,0.818803535419984,0.0745092184299859,0.474884324664829
16742073d2fb2f467b1fb8cd5b3fe056,12,5701.30460554395,0.361559857331913,0.206216951943081,0.85918063113511,0.440641518386033,0.104817582026396,0.833822768193056,0.568798331880329,0.0479512463792668,48.6434953441221,0.149021307505947,1.75577231580797,0.0456079032391409,0.732152108177008,9.81602052861177,0.000520262674108478,0.0183126957348912,0.895589843625208,0.000397619801326028,0.802999997054762,0.0915949801699015,1.50106192599096
cd440b68900270b1ee81709e28df35ec,12,5319.03228292241,0.366309878286689,0.150652028611548,0.916336076365251,0.155001202432868,0.746417359186069,0.218528524817204,0.944743440707838,0.0572287385753659,50.4422845787853,0.141622619972875,0.525808452503174,0.0398419075638537,0.644415041609698,13.138260339597,0.000456003756065312,0.0176350499959863,0.824069076224698,0.000281071612271634,0.750393206442325,0.0723276701555007,0.424518875208507
c003299fefa8a2a6b1afbff0b104606f,12,5718.17687616275,0.348579166920003,0.175503071331899,0.860801421334475,0.138234154481894,0.24217796528543,0.123346539975304,0.721575087320662,0.0886801052195536,49.0224532852414,0.153447236470375,1.48875523079174,0.0439121762963764,0.774969049251885,11.710739129173,0.000545363259919835,0.0157888152616652,0.633235710307077,0.000416030427729695,0.766644179352937,0.0952579458448314,1.51551386987391
1e7e1532c3f0857a4c5943db9e70135d,12,5665.30032530224,0.37075915146617,0.199831093420404,0.768116004617157,0.295691913603887,0.388997689669836,0.203349569959187,0.827213588737628,0.084575008662587,48.1439014509716,0.157370258144541,0.641878818005185,0.041456531333209,0.831454875611651,14.0227401411893,0.000418548637825875,0.0225319192246849,0.652279653157152,0.000798684574703878,0.93158167874514,0.0821425269242098,0.811965678106632
2c899dc7b0fda930b04f3c9ad0fca172,12,6724.46151703246,0.375330205653082,0.140037099189935,0.758026978245316,0.797689798798197,0.823307274433098,0.415430596848252,0.974087948873681,0.0771955276854309,47.2430948917752,0.120774701158349,1.45910581729607,0.0364813856575531,0.732515823130498,13.8187522230087,0.000346065338608566,0.0188289044424228,0.620756328119851,0.000265412258384055,0.817656446115218,0.100080285845478,1.43386888980257
090c03738b960656a25e960e864aeebb,12,6808.57571925643,0.43281298933701,0.136759332061339,0.799595157727478,0.573764647525309,0.327574743949522,0.682384512940669,0.527767051375408,0.0844092859935097,47.528037438515,0.166132045549536,0.946254596218862,0.0309709378103882,0.647288317578208,7.66683012612742,0.000416594724774363,0.0202384493293047,0.836228337783929,0.000280411490714349,0.701908627898714,0.0908175379177069,1.16075781550098
ac252f85565301d8887e745b13464b89,12,4916.48339294171,0.412894645553471,0.125016965025354,0.713301759478425,0.283460903303288,0.0214041131123193,0.903133547366158,0.681118517862452,0.0360893362329543,50.0232305352654,0.130724942348019,1.88911415356245,0.0367020696390577,0.788002624961806,8.39213348335086,0.000405147119452929,0.0272307784133219,0.932410797656618,0.00049181262984804,0.744288536725638,0.0718072177289936,0.863241240700998
9dd297f3e02fbba88ad7576b778e4c6a,12,6116.02902561998,0.339600046607794,0.148379709319979,0.550360466238252,0.149106346383965,0.205700480533832,0.257631653057908,0.768620551772528,0.0379576186262013,49.629293068452,0.167641371960681,0.962010070968078,0.0441501409658672,0.670997997827861,6.69352387853778,0.000363508701226092,0.02148156019892,0.755642288016181,0.000339573687852226,0.849888154685452,0.100991865045237,1.02082067847026
ad177bdb03b7995b91e4e8340908e53e,12,6866.06969034901,0.372995065592625,0.179141582330766,0.719665219862177,0.529132431176448,0.489119931394467,0.0945322920123783,0.443984930468669,0.0927948467478878,48.1217387600825,0.123923758847334,0.233619822634471,0.0441958442107472,0.641308393572293,9.04937889800796,0.000458766544427926,0.017284560615858,0.800340395441634,0.000714324904442025,0.892158255540705,0.0724295131878464,0.619193616065408
6d7511b0566357aac101d7fbb45e9e36,12,4915.82571821648,0.420999872474823,0.137946970814076,0.507236417309383,0.680078311970158,0.754316259558282,0.726211660239971,0.76307127120582,0.0731537315605364,50.0855382145701,0.0941778253624256,0.654656090862798,0.0292258016804702,0.787801511497253,9.27376938162,0.000334881458819256,0.0261965415205053,0.912080764273343,0.000721897919664075,0.763488924329362,0.0841603275434426,0.431471945781124
eb757f392b007013592b0203a402f7fe,12,5438.76267698262,0.340020152261603,0.147498743524153,0.883123615111007,0.559645815841742,0.649091269382559,0.446342370909062,0.898938817327411,0.0196349534113507,50.4148171413619,0.173712043865293,1.20238439890892,0.0379052796306574,0.714379560418992,7.57114532213278,0.000374290433355895,0.025434922427762,0.984753813857657,0.0010477074351852,0.762229664463789,0.100005057236919,1.15166759003522
39d252c30784882e5e0221d925eba512,12,5602.82999989528,0.380491147489958,0.148474114008568,0.540705782985967,0.192067115094813,0.887540398202827,0.318593859786324,0.748878671525576,0.0939825281526253,47.3187841991523,0.117822516418655,0.334998913357582,0.0397382117315354,0.689214124307937,9.62221022456476,0.000474806314265224,0.0123626192720621,0.761808824761246,0.000732842169458955,0.702227623227945,0.0867966157595378,0.492902566277129
