A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.36853	1.40337	0.83601	0.65796	1.08885	1.25215	1.03826	0.71181	0.52177	0.41655	0.50559	0.46204	0.32642	0.24589	0.18372	0.1486
1.69105	6.58476	1.81164	0.68729	0.52599	1.12763	1.23128	0.97283	0.77757	0.48455	0.44898	0.39696	0.34237	0.25292	0.18916	0.1513
0.56511	2.38094	8.3708	1.34201	0.6901	0.62637	0.81166	0.95368	0.849	0.5655	0.41182	0.29679	0.23808	0.21689	0.19563	0.15675
0.43905	0.71899	2.86478	8.19495	1.8153	0.8112	0.53238	0.77216	0.77954	0.65022	0.4573	0.28094	0.22541	0.18753	0.1612	0.14082
0.71416	0.53776	0.64083	3.041	4.34086	1.86541	0.96919	0.73066	0.73577	0.75956	0.60821	0.40965	0.2764	0.1895	0.19471	0.15777
1.19586	0.75326	0.48411	1.18916	2.65362	2.9421	1.67291	1.15236	0.96808	0.8338	0.86879	0.54865	0.38995	0.25344	0.19053	0.15194
0.94828	1.31935	1.20924	0.69275	1.39996	1.91827	2.0026	1.49899	1.12339	0.88184	0.74391	0.61913	0.45229	0.27568	0.18845	0.16582
0.77151	1.2458	1.38022	1.10207	1.03371	1.51547	1.63691	1.95198	1.65026	1.09236	0.83296	0.5549	0.44576	0.32844	0.24664	0.17987
0.65408	0.84109	1.29127	1.24179	1.31626	1.32636	1.49148	1.57752	1.81582	1.34873	0.9896	0.48893	0.43703	0.3075	0.24501	0.2184
0.45635	0.49994	0.77449	1.25104	1.22288	1.17034	1.19155	1.28626	1.3637	1.37192	1.04614	0.59486	0.36299	0.27165	0.24476	0.20868
0.63874	0.54853	0.79989	1.13986	1.53831	1.65041	1.22591	1.07106	1.38898	1.45496	1.25087	0.88283	0.44391	0.2496	0.23384	0.21394
0.87337	0.72649	0.71623	0.76028	1.11826	1.51167	1.39406	0.9857	1.02958	0.84002	1.04987	0.86026	0.58802	0.30047	0.20231	0.18191
0.85916	0.74838	0.64128	0.64641	0.89835	1.11866	1.12046	1.04469	0.8755	0.67739	0.61965	0.72799	0.56481	0.42158	0.26308	0.19547
0.58787	0.752	0.59364	0.45289	0.64765	0.81971	0.96328	0.88126	0.73985	0.4674	0.45482	0.45615	0.49186	0.40656	0.27815	0.18648
0.34142	0.71626	0.71178	0.76179	0.48793	0.63656	0.57874	0.7719	0.80507	0.61446	0.42623	0.33743	0.49649	0.43703	0.40222	0.24225
0.3724	0.47676	0.67465	0.54864	0.4033	0.40601	0.55241	0.66924	0.63912	0.66155	0.52145	0.31512	0.26106	0.30709	0.31972	0.22375
