A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.61825	1.3803	0.83616	0.59057	0.83279	1.12852	1.15987	0.94041	0.63424	0.51521	0.52528	0.52678	0.33942	0.24874	0.18546	0.14913
1.56503	6.04248	1.62917	0.65756	0.45941	0.93285	1.15073	1.07188	0.91971	0.61211	0.49157	0.4798	0.36698	0.25219	0.18545	0.14941
0.60334	2.43179	8.6271	1.27196	0.61273	0.60523	0.76307	0.98445	0.99974	0.74954	0.50808	0.36895	0.26303	0.23078	0.19429	0.15657
0.41574	0.73712	3.05933	8.3955	1.48797	0.77225	0.55199	0.79419	0.84243	0.86378	0.55685	0.36504	0.25002	0.19533	0.16185	0.14048
0.58531	0.50426	0.59542	2.53275	3.51045	1.61986	0.88901	0.6589	0.64724	0.837	0.59785	0.45586	0.25545	0.18603	0.18329	0.15354
1.03422	0.61128	0.42599	1.00474	2.12522	2.6614	1.57118	1.09891	0.87679	0.85465	0.8466	0.5779	0.36862	0.23908	0.18237	0.14739
0.98576	1.13715	0.9351	0.58631	1.14198	1.70086	1.97571	1.484	1.07951	0.89379	0.76426	0.67677	0.43761	0.26445	0.18411	0.16176
0.93344	1.30062	1.14339	0.90288	0.85988	1.35269	1.57855	1.988	1.58319	1.11532	0.8413	0.60668	0.46703	0.31686	0.23993	0.17235
0.69794	0.9809	1.25928	1.07467	1.04343	1.15232	1.41281	1.52457	1.76662	1.34955	0.94805	0.49576	0.43446	0.30931	0.23752	0.2024
0.43631	0.58777	0.80713	1.18412	1.03907	1.0316	1.10726	1.23285	1.27375	1.44543	1.03617	0.61377	0.3713	0.26939	0.23599	0.19372
0.497	0.53468	0.77238	1.00681	1.23547	1.40635	1.11741	1.01723	1.25361	1.43321	1.21324	0.93176	0.45993	0.25542	0.23202	0.20172
0.67126	0.64442	0.60319	0.68317	0.89632	1.27069	1.23097	0.90026	0.88733	0.82819	1.00257	0.96369	0.59116	0.31644	0.20732	0.17569
0.68681	0.64134	0.48821	0.54776	0.66495	0.89548	0.93379	0.92574	0.72808	0.61902	0.58662	0.76554	0.59424	0.40578	0.27342	0.17514
0.49602	0.63245	0.5247	0.39896	0.54713	0.68476	0.86905	0.82717	0.75535	0.53847	0.52568	0.60902	0.52662	0.44615	0.28895	0.18366
0.29921	0.58184	0.57442	0.65014	0.41142	0.58883	0.55881	0.77603	0.83428	0.72938	0.53543	0.48095	0.62151	0.49886	0.45133	0.23713
0.37304	0.41836	0.56475	0.49589	0.34957	0.37044	0.52209	0.57549	0.59998	0.69877	0.61815	0.44712	0.31626	0.3672	0.3317	0.22259
