A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.47702	1.77073	0.94051	0.5733	0.85435	1.12757	1.15944	0.81674	0.52923	0.36529	0.40032	0.38284	0.28357	0.20084	0.15256	0.13436
2.02166	6.18661	1.81238	0.6641	0.4702	0.95113	1.20956	0.98527	0.79509	0.47638	0.40179	0.3716	0.30842	0.20633	0.15406	0.13446
0.91017	3.3159	10.40375	1.29767	0.65261	0.66703	0.85537	0.98119	0.94322	0.64102	0.46604	0.32893	0.24088	0.19473	0.15673	0.13837
0.60522	1.03282	3.65828	9.19596	1.60011	0.85257	0.63239	0.80553	0.78408	0.71813	0.49373	0.32573	0.23194	0.17458	0.14285	0.13128
0.86897	0.66975	0.67524	2.53436	3.6696	1.69615	0.95427	0.61029	0.55892	0.61714	0.4722	0.3517	0.22423	0.16588	0.15774	0.13789
1.54201	0.77028	0.44641	0.9458	2.09179	2.5581	1.55326	0.91778	0.67681	0.60798	0.61883	0.41751	0.29352	0.19712	0.15737	0.13654
1.48738	1.47627	1.01675	0.5507	1.0967	1.63125	1.91463	1.25354	0.84109	0.63406	0.56145	0.48133	0.34223	0.21133	0.15455	0.14211
1.39951	1.76148	1.27081	0.81389	0.80313	1.25169	1.53129	1.66509	1.23075	0.79591	0.62139	0.44372	0.36743	0.24377	0.18458	0.15034
1.01136	1.36227	1.42771	1.0177	1.0061	1.09519	1.40078	1.34785	1.44664	1.01755	0.74576	0.3945	0.35828	0.24679	0.18852	0.1752
0.58026	0.80675	0.90551	1.13606	1.02006	0.99305	1.07918	1.10128	1.07237	1.08819	0.81543	0.48785	0.31492	0.22665	0.19105	0.16158
0.7528	0.7376	0.86731	0.98673	1.25175	1.40233	1.12095	0.9168	1.06207	1.09353	0.9406	0.70086	0.38043	0.21254	0.18837	0.1691
1.04078	0.90583	0.68908	0.69988	0.94373	1.34548	1.35365	0.87367	0.81131	0.68159	0.819	0.71692	0.48489	0.25215	0.16907	0.15193
1.07532	0.91343	0.59372	0.56873	0.72743	0.99292	1.07758	0.93285	0.69988	0.53777	0.52297	0.59625	0.47741	0.30239	0.19614	0.15354
0.77015	0.91566	0.62232	0.41302	0.58806	0.73997	0.9823	0.7905	0.66324	0.41315	0.42482	0.44892	0.41383	0.30938	0.19824	0.14649
0.41896	0.81078	0.65334	0.65295	0.42835	0.62507	0.6157	0.72637	0.71017	0.53028	0.42305	0.35878	0.48361	0.34146	0.26149	0.16389
0.56199	0.58646	0.67342	0.51315	0.36902	0.39575	0.58559	0.56037	0.53607	0.51958	0.49208	0.34292	0.26627	0.27224	0.21464	0.15835
