A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
1.91281	1.14454	0.75336	0.5265	0.74392	1.05553	1.20931	1.04447	0.7113	0.47497	0.47183	0.43481	0.31597	0.22831	0.17364	0.14776
1.38192	5.25841	1.40307	0.60563	0.42529	0.82228	1.1595	1.1767	1.02423	0.57846	0.42822	0.37684	0.32233	0.22575	0.16959	0.14751
0.56574	2.45941	9.31836	1.18626	0.61673	0.59773	0.77117	1.09943	1.16846	0.79345	0.51127	0.34122	0.25097	0.20762	0.17552	0.15399
0.39209	0.69837	3.28598	9.3631	1.50403	0.79314	0.59668	0.89305	0.98257	0.9133	0.54963	0.33963	0.23497	0.18121	0.1523	0.13926
0.53067	0.47908	0.58717	2.55547	3.51045	1.69467	0.98068	0.79581	0.78636	0.90943	0.63838	0.43448	0.26406	0.18673	0.18613	0.15415
0.97376	0.54307	0.39926	0.99972	2.15379	2.57313	1.6588	1.21526	0.98202	0.89965	0.88625	0.55634	0.3757	0.23416	0.18148	0.14785
0.97372	1.04008	0.81047	0.56549	1.13821	1.68661	1.9504	1.63425	1.17354	0.90874	0.77825	0.6418	0.4424	0.26021	0.17543	0.15966
0.89064	1.18352	0.9531	0.79872	0.84238	1.30775	1.5965	2.05125	1.71667	1.11418	0.82586	0.56427	0.46328	0.30288	0.22549	0.17091
0.66789	0.91447	1.1291	0.96277	1.03472	1.14874	1.44088	1.67788	1.90245	1.40373	0.97121	0.48474	0.42701	0.29896	0.22703	0.20564
0.39648	0.50427	0.7228	1.06106	1.00662	1.03897	1.14449	1.33479	1.42576	1.42275	1.05597	0.59271	0.36858	0.26486	0.22786	0.19332
0.43342	0.46252	0.69653	0.9269	1.21585	1.43496	1.19478	1.12239	1.42026	1.52306	1.21076	0.87642	0.45857	0.24924	0.22174	0.20207
0.61033	0.54473	0.58065	0.62639	0.89385	1.31741	1.39223	1.07906	1.09702	0.90751	1.06965	0.89259	0.61583	0.30044	0.19945	0.17618
0.63628	0.55236	0.4892	0.5032	0.68454	0.97963	1.12244	1.2149	0.96387	0.74866	0.65886	0.78864	0.59533	0.4093	0.25719	0.18633
0.44803	0.53425	0.43144	0.35467	0.52981	0.688	0.95455	0.96389	0.92873	0.56413	0.52248	0.52983	0.53807	0.38751	0.26944	0.18375
0.29977	0.54704	0.52512	0.6204	0.40658	0.57915	0.58415	0.92506	1.0043	0.77212	0.50653	0.4195	0.60863	0.48102	0.38656	0.23906
0.34527	0.37574	0.48416	0.43238	0.33137	0.35167	0.52115	0.66491	0.71332	0.69737	0.53803	0.36255	0.297	0.34091	0.29519	0.20979
