A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.53129	1.79682	1.14927	0.64293	0.88062	0.9733	0.93513	0.69828	0.45884	0.30487	0.29566	0.2509	0.20337	0.17414	0.14939	0.13844
2.05423	7.11605	2.21324	0.75074	0.48707	0.89117	1.03384	0.87179	0.71542	0.43127	0.3797	0.29112	0.25155	0.19333	0.15509	0.14015
0.86569	3.13034	9.50624	1.35047	0.63411	0.5775	0.71855	0.78263	0.71886	0.47749	0.36868	0.26033	0.20552	0.18535	0.16071	0.14481
0.55633	1.06404	3.31052	7.6958	1.5549	0.69447	0.4876	0.61472	0.56861	0.46189	0.33499	0.22633	0.18741	0.16287	0.14409	0.13545
0.81569	0.70191	0.77633	2.99859	3.72114	1.6186	0.9106	0.6632	0.5587	0.52364	0.40459	0.28829	0.22326	0.16816	0.17357	0.14587
1.40096	0.84726	0.5563	1.1619	2.34837	2.58689	1.57755	1.08149	0.86564	0.67494	0.60772	0.39702	0.30308	0.21248	0.17686	0.14412
1.34904	1.57959	1.35668	0.70091	1.27847	1.73504	1.84135	1.39817	1.02191	0.77688	0.58929	0.45774	0.31907	0.22376	0.15728	0.15116
1.27528	1.74735	1.44239	0.9944	0.94493	1.39407	1.56259	1.70215	1.43216	0.94269	0.72235	0.44883	0.30711	0.22852	0.19317	0.16277
1.03925	1.49912	1.7091	1.16332	1.12393	1.21121	1.46571	1.45779	1.53858	1.15928	0.86872	0.43497	0.34702	0.23557	0.19932	0.19797
0.58866	0.9224	1.11498	1.26823	1.02155	1.03224	1.16065	1.23327	1.22694	1.14049	0.89003	0.54041	0.32306	0.23917	0.20462	0.17734
0.6716	0.89795	1.22717	1.18096	1.24313	1.3098	1.09186	0.98626	1.22657	1.21379	0.97344	0.71984	0.37421	0.21572	0.20322	0.1888
0.84751	1.02637	0.97556	0.83314	0.93345	1.1445	1.12528	0.85311	0.88208	0.72321	0.83456	0.60412	0.45427	0.24737	0.17741	0.16954
0.85811	1.1038	0.91833	0.71747	0.75834	0.85267	0.82717	0.78115	0.68056	0.55358	0.52083	0.5516	0.3646	0.31055	0.21097	0.17123
0.60113	0.97217	0.84791	0.47853	0.58254	0.64661	0.71478	0.54357	0.50804	0.36076	0.3753	0.35062	0.35032	0.25232	0.23326	0.16362
0.37663	0.97544	0.975	0.83441	0.4447	0.52257	0.46	0.52175	0.53036	0.37764	0.32028	0.27128	0.36904	0.32783	0.25469	0.19702
0.45419	0.56823	0.83734	0.53895	0.35874	0.32707	0.44497	0.36796	0.34352	0.34172	0.29925	0.25298	0.20763	0.24676	0.21519	0.16477
