uid,nhits,RankUID
63f777687bfd5a554ffd634f79258383,8,1
70713f475d1b39e92a137e4e4acb56a7,8,2
2403eec93a9749e8e5e8ccfc2478ad8f,8,3
ea1882a25922c4ceebc1d37b2d7a5f62,8,4
13bf28737f9461c1ffb2a33476cb6c38,8,5
7af249ca27575d50ad3f1ea7baa74ab4,8,6
97abbe1dd09ace8d122a766c0e985892,8,7
327cf6a80f3b322aae6aa5eb62805a53,8,8
4e5111c6a061866aa1cf1c4d9886990f,8,9
eca110188996f9a7f8b7a30373993ecf,8,10
5668a5683d05dfc618f25ebcc346a2d8,8,11
774c0b39b46a54eaa33eb1aac1467352,8,12
75e4a3ec90e3b7cc6976cf7b37086904,8,13
c6c0f24aa8a47f6858f1992b1a3e9fbb,8,14
4f3a16eba3ce8f756835d21532ec12d1,8,15
5d1a2f2d6505aa2520ed0bafea9205ef,8,16
0334ad884ee18313f50e12db1b40f0b9,8,17
bf796d3a6c953d77cb3116d4511bab8b,8,18
13a2aa75a5aad280d25aae2a615db22b,8,19
da391c1332035f82e2a0465ab7d82607,8,20
f6341ec81740554706582a5b239bcfdb,8,21
53b553875c91cb1751916f47f5dc5320,8,22
6bdd18cf85fc3ca71b957bac4973bab9,8,23
f0c196aa7886864896127da573a5045f,8,24
2e1bbdd3c87b4190330bd86804153e1a,8,25
fdd83bcfc350fa74f7c67970f3e84f66,8,26
d96c6fca96d6574c5a694a4f59069032,8,27
8bfd7ee45c711737cf022806426b4002,8,28
0b725acc486d5e02b5686ad06be304f7,8,29
b0813a81405a01500b8bc65055e7639e,8,30
4bdabe412030456be69c2a148e27613f,8,31
af25ed70b464fc0893811813498407c8,8,32
16185ffdde0eec67900dc1dc4cfcc656,8,33
2735fbae70a818d8d6f31a8e9e0d8150,8,34
59fd7c4499501c0dbeb537c5ae58c26a,8,35
f1fd4d9d635d9364a0abe7f0894d103b,8,36
ffa668a5ea696732e7615257c16a6ff2,8,37
117e953aa0c295911fa2ebd5090c35d3,8,38
d2568d55a411e3b3e64304b5d00f122d,8,39
305cd6546bc9a2f0ed0baaff8b3a58ee,8,40
12eecad0c9eecbf2aeecca498e4a0391,8,41
d5484822111e99609843f0ee0ac056e3,8,42
25a1df2f99f3118f5afe52d0d5236617,8,43
535529e4c61a0a8197d744f7fb0851a5,8,44
93fecf3e26ce307c78109f776e1e9b9b,8,45
