A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.19431	1.18272	0.7436	0.57124	0.91471	1.07923	1.04392	0.79686	0.55533	0.44149	0.41305	0.37057	0.27006	0.21944	0.16945	0.14977
1.52313	5.92654	1.60147	0.59269	0.47065	0.95404	1.14084	0.97715	0.80033	0.51497	0.41074	0.36172	0.31443	0.22547	0.16949	0.15054
0.54193	2.43999	9.21034	1.24957	0.6081	0.62525	0.82741	0.96388	0.9355	0.65072	0.44092	0.32049	0.24858	0.21701	0.18108	0.16066
0.40053	0.64253	3.30244	9.29999	1.54552	0.78506	0.59632	0.84613	0.831	0.7556	0.43645	0.30404	0.22339	0.18276	0.15333	0.14353
0.58434	0.47854	0.56005	2.63152	3.62946	1.65174	0.95782	0.74116	0.68263	0.75514	0.50166	0.35931	0.24354	0.18394	0.18624	0.15861
0.96585	0.58098	0.42808	0.98621	2.14869	2.62493	1.59218	1.13493	0.9199	0.81517	0.73517	0.48482	0.33664	0.22607	0.18213	0.14862
0.85984	1.0078	0.98419	0.60677	1.17293	1.70147	1.92134	1.46512	1.10282	0.87616	0.71148	0.58639	0.40204	0.25564	0.17309	0.16441
0.79927	1.0775	1.06698	0.96035	0.90657	1.3998	1.59488	1.91996	1.58866	1.0869	0.81786	0.54681	0.43605	0.30861	0.2322	0.17427
0.61551	0.74569	1.08656	1.0144	1.07534	1.19208	1.45155	1.51033	1.70714	1.27852	0.92096	0.47712	0.41249	0.29107	0.23231	0.20988
0.42675	0.48033	0.70316	1.08469	1.05402	1.0548	1.14558	1.25441	1.27291	1.27823	0.95449	0.56673	0.36425	0.26575	0.23807	0.20395
0.42457	0.45811	0.67224	0.85821	1.14751	1.36113	1.12427	1.0316	1.27157	1.3423	1.05437	0.7854	0.44522	0.24961	0.22621	0.21247
0.5921	0.57776	0.6316	0.64808	0.87861	1.28895	1.31424	0.96684	1.00621	0.83375	0.944	0.82214	0.57399	0.30901	0.20735	0.18518
0.49837	0.53193	0.53411	0.51254	0.66118	0.89998	0.96417	0.98649	0.82165	0.67269	0.60105	0.67503	0.53873	0.39443	0.26781	0.19363
0.40761	0.51233	0.52819	0.38916	0.53836	0.65627	0.81772	0.8256	0.73783	0.49516	0.46112	0.48775	0.48879	0.39904	0.29145	0.19549
0.22927	0.42966	0.51643	0.60104	0.40711	0.54194	0.50481	0.72	0.79454	0.67572	0.44217	0.38619	0.56103	0.49015	0.41142	0.2533
0.30661	0.3271	0.5192	0.47964	0.35464	0.3416	0.50583	0.47218	0.54054	0.58833	0.49845	0.33516	0.29932	0.35897	0.30434	0.22673
